record_id,title,year,year_earliest,year_latest,century,date,creators,publisher,scale,physical_description,views,subjects,coverage,description,language,holding,rights,doc_type,gallica_typedoc,confidence,matched_signal,matched_labels,matched_queries,url,iiif_manifest,provenance,thumbnail,catalogue_notice,alt_titles,internal_id
btv1b53197273p,Carte des itinéraires de la Tunisie,1903,1903,1903,20th c.,1903,France. Service géographique de l'armée. Auteur du texte,Service géographique de l'Armée (Paris),1:800 000,"1 flle en bleu, noir et rouge ; 505 x 790",1,Administration militaire | Divisions politiques et administratives | Tunisie -- Administration militaire -- 1892,Monde,Échelle(s) : 1:800 000,fre,"Bibliothèque nationale de France, département Cartes et plans, GE C-18502",domaine public | public domain,map | carte | image fixe | image | still image,cartes,high,tunis,country,tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b53197273p,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53197273p/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b53197273p.thumbnail,http://catalogue.bnf.fr/ark:/12148/cb40632652h,,
oai:u-bordeaux-montaigne.fr:245554,"Mediterranean. Tunis. North coast. Approaches to Bizerta (Benzert) : from french government charts, 1885 & 1896",1903,1903,1903,20th c.,[1903],,London : Admiralty,,1 carte ; 67 x 49 cm,,,Afrique : Tunisie,"Document numéroté : ""1569"". ""Small corrections II-92, I-93, IX-95, XII-95, VII-96, VII-98, VII-00, IX-00, VI-01, VII-03"". Edition originelle : 1891. Coordonnées géographiques d après Google Earth",,,Public Domain mark,1886:Carte,cartes,high,tunis,city | country | historic,biserta | bizerte | tunis | tunisia | tunisie,https://1886.u-bordeaux-montaigne.fr/s/1886/item/245554,,1886 - Collections patrimoniales numérisées de Bordeaux 3,https://1886.u-bordeaux-montaigne.fr/files/medium/67ed4ab11563be64ba7c7945e07e2c487d0c10e1.jpg,,,
btv1b532508976,Carte routière de la Tunisie au 1er janvier 1904 / dressée par la Direction générale des Travaux publics,1904,1904,1904,20th c.,1904,Tunisie. Direction des travaux publics. Éditeur scientifique,Erhard (Paris),1:500 000,1 flle ; 103 x 73 cm,1,Tunisie -- Routes | Tunis -- Environs,Tunisie,Échelle(s) : 1:500 000,fre,"Bibliothèque nationale de France, département Cartes et plans, GE B-714",domaine public | public domain,map | carte | image fixe | image | still image,cartes,high,tunis,city | country,tunis | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b532508976,https://gallica.bnf.fr/iiif/ark:/12148/btv1b532508976/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b532508976.thumbnail,http://catalogue.bnf.fr/ark:/12148/cb40730743h,,
btv1b530605575,"Maroc, Algérie, Tunisie ; carte politique et physique... 1/270 000 / dressée d'après les documents les plus récents à l'échelle de 1 : 2 700 000 et dessinée par E. Nardin",1905,1905,1905,20th c.,1905,"Nardin, E. (18..-19..). Auteur du texte | Garnier frères. Fonction indéterminée | E. Dufrénoy (Paris). Fonction indéterminée",Garnier Frères (Paris),1:270 000,1 flle en coul. ; 82 x 57 cm primitivement pliée in -8° sous couv.,5,"Maroc, Royaume du | Algérie | Tunisie",,Échelle(s) : 1:270 000,fre,"Bibliothèque nationale de France, département Cartes et plans, GE C-3453",domaine public | public domain,map | carte | image fixe | image | still image,cartes,high,tunis,country,tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b530605575,https://gallica.bnf.fr/iiif/ark:/12148/btv1b530605575/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b530605575.thumbnail,http://catalogue.bnf.fr/ark:/12148/cb40712094j,,IFN-53060557
btv1b531972761,Carte des itinéraires de la Tunisie,1906,1906,1906,20th c.,1906,France. Service géographique de l'armée. Fonction indéterminée,Service géographique de l'Armée (Paris),1:800 000,"1 flle en bleu, noir et rouge ; 505 x 790",1,Divisions politiques et administratives | Tunisie -- Administration militaire -- 1892,Monde,Échelle(s) : 1:800 000,fre,"Bibliothèque nationale de France, département Cartes et plans, GE C-18505",domaine public | public domain,map | carte | image fixe | image | still image,cartes,high,tunis,country,tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b531972761,https://gallica.bnf.fr/iiif/ark:/12148/btv1b531972761/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b531972761.thumbnail,http://catalogue.bnf.fr/ark:/12148/cb40632653v,,
btv1b53121213z,Carte militaire de la France,1906,1906,1906,20th c.,1906,Le Petit journal (Paris). Auteur du texte,Le Petit Journal (Paris),1:2 000 000,1 flle : en coul. illustrée ; 82 x 57 cm,1,Divisions militaires | Paris -- Divisions militaires | Algérie -- Divisions militaires | Tunisie -- Divisions militaires,France – Île-de-France – Paris,Échelle(s) : 140 km [= 0m070 ; 1:2 000 000 ca],fre,"Bibliothèque nationale de France, département Cartes et plans, GE C-15395",domaine public | public domain,map | carte | image fixe | image | still image,cartes,high,tunis,country,tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b53121213z,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53121213z/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b53121213z.thumbnail,http://catalogue.bnf.fr/ark:/12148/cb40712623p,,IFN-53121213
btv1b53062063k,"Carte archéologique et topographique des ruines de Carthage dressée d'après les relevés de M. l'adjoint du génie Bordy / avec le concours de MM. le R. P. Delattre ; ,... le général Dolot ; ,... P. Gauckler,...",1907,1907,1907,20th c.,1907,"Delattre, Alfred-Louis (1850-1932). Auteur du texte | Dolot, Gabriel (1847-1924). Auteur du texte | Gauckler, Paul (1866-1911). Auteur du texte | Bordy, Pierre (1855-19..). Auteur du texte",Service géographique de l'armée (Paris),1:5 000,3 flles ; de 87 x 39 cm,1,"Carthaginois, Empire",,Échelle(s) : 1:5 000,fre,"Bibliothèque nationale de France, département Cartes et plans, GE C-3636 (1-3)",domaine public | public domain,map | carte | image fixe | image | still image,cartes,high,carthage,city,carthage,https://gallica.bnf.fr/ark:/12148/btv1b53062063k,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53062063k/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b53062063k.thumbnail,http://catalogue.bnf.fr/ark:/12148/cb407250845,,IFN-53062063
btv1b53121117c,Chemins de fer de l'Ouenza,1908,1908,1908,20th c.,1908,"Chambre de commerce (Bizerte, Tunisie). Auteur du texte",Chambre de commerce de Bizerte (Bizerte),1:1 000 000,1 flle ; 58 x 58 cm,1,Chemins de fer | Tunisie -- Chemins de fer,,Échelle(s) : 1:1 000 000,fre,"Bibliothèque nationale de France, département Cartes et plans, GE C-15316",domaine public | public domain,map | carte | view | vue | image fixe | image | still image,cartes,high,tunis,city | country,bizerte | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b53121117c,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53121117c/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b53121117c.thumbnail,http://catalogue.bnf.fr/ark:/12148/cb40728050k,,IFN-53121117
oai:bibliotheque-numerique.icp.fr:1:16101,Vilayet de Monastir : Carte des écoles chrétiennes : [La questione rumeliota carta N° 3],1908,1908,1908,20th c.,1908-01-01,[Auteur non identifié],Roma : Istituto geografico de Agostini,,1 carte en couleurs | 52x49 cm | 1/600 000,,Monastir (vilayet),Bitola,[1908],,"Institut français d'études byzantines, Carte_R_V_132-3",domaine public,,cartes,low,,city,monastir,https://bibliotheque-numerique.icp.fr/idurl/1/16101,,Institut catholique de Paris,"https://bibliotheque-numerique.icp.fr/i/?IIIF=/43/c9/1f/00/43c91f00-a544-40f2-91f0-d995c0a7da1b/iiif/ICP_Carte_R_V_132-3.tif/full/!256,256/0/default.jpg",,,
btv1b53064402v,"Algérie. - Algérie, Tunisie 1/1.500.000 (Signé : M. Maumias, juillet 1910)",1910,1910,1910,20th c.,1910,,A. Jourdan (Alger),1:1 500 000,1 flle : en coul. ; 91 x 60 cm,1,Algérie,,Échelle(s) : 1:1 500 000,fre,"Bibliothèque nationale de France, département Cartes et plans, GE C-4581",domaine public | public domain,map | carte | image fixe | image | still image,cartes,high,tunis,country,tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b53064402v,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53064402v/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b53064402v.thumbnail,http://catalogue.bnf.fr/ark:/12148/cb407106983,,IFN-53064402
btv1b8446059n,Carte du théâtre de la guerre en Tunisie / gravé par Hémery,,1910,1919,20th c.,191.,Hémery. Graveur,,,1 flle : en coul. ; 35 x 50 cm,1,Théâtre de la guerre | Tunisie -- Guerre,Tunisie,,fre,"Bibliothèque nationale de France, département Cartes et plans, GE D-7176",domaine public | public domain,map | carte | image fixe | image | still image,cartes,high,tunis,country,tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b8446059n,https://gallica.bnf.fr/iiif/ark:/12148/btv1b8446059n/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b8446059n.thumbnail,http://catalogue.bnf.fr/ark:/12148/cb40771905k,,IFN-8446059
btv1b8445611k,"Plan de Mactaris (Mactar). Annexé à l'étude de M. Louis Chatelain,... chargé de mission par le Directeur des antiquités et arts du gouvernement tunisien... 1/2.000. Dressé par les soins du service topographique. (Signé : C. Baronnat, M. Paulin. Octobre 1910)",1910,1910,1910,20th c.,1910,"Baronnat, C. (18..-19..). Fonction indéterminée",[s.n.],1:2 000,1 flle ; 58 x 42 cm,1,Mactar (site archéologique),Tunisie,Échelle(s) : 1:2 000,fre,"Bibliothèque nationale de France, département Cartes et plans, GE D-6701",domaine public | public domain,map | carte | image fixe | image | still image,cartes,high,tunis,country,tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b8445611k,https://gallica.bnf.fr/iiif/ark:/12148/btv1b8445611k/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b8445611k.thumbnail,http://catalogue.bnf.fr/ark:/12148/cb40768968z,,IFN-8445611
btv1b8445503p,"Environs de Medenine / Dressé, héliogravé et publié par le Service géographique de l'Armée",1911,1911,1911,20th c.,1911,France. Service géographique de l'armée. Auteur du texte,[s.n.] (Paris),1:50 000,1 flle ; 50 x 39 cm,1,Medenine -- Environs,Tunisie,Échelle(s) : 1:50 000,fre,"Bibliothèque nationale de France, département Cartes et plans, GE D-6593",domaine public | public domain,map | carte | image fixe | image | still image,cartes,high,tunis,city | country,medenine | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b8445503p,https://gallica.bnf.fr/iiif/ark:/12148/btv1b8445503p/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b8445503p.thumbnail,http://catalogue.bnf.fr/ark:/12148/cb40731427p,,IFN-8445503
oai:bibliotheque-numerique.icp.fr:1:16110,"Afrique chrétienne : évêchés antiques et ruines. 1, Tunisie (proconsulaire et Byzacène)",1912,1912,1912,20th c.,1912-01-01,"Mesnage, Joseph (1859-1922)",Paris : Belin frères,,1 carte en couleurs | 57x45 cm | 1/1 000 000,,Église -- 30-600 (Église primitive) -- Afrique (province romaine),,Cartons : Carthage ; Tripolitaine et Byzacène méridionale | [1912],,"Bibliothèque de Fels, Carte_955-1",domaine public,,cartes,high,tunis,antiquity | city | country,byzacene | carthage | tunisia | tunisie,https://bibliotheque-numerique.icp.fr/idurl/1/16110,,Institut catholique de Paris,"https://bibliotheque-numerique.icp.fr/i/?IIIF=/f2/f7/1d/0c/f2f71d0c-7fce-4163-97bc-85e6d961a0fc/iiif/ICP_Carte_955-1.tif/full/!256,256/0/default.jpg",,,
btv1b532581549,Algérie-Tunisie / dressé par M. Maumias,1912,1912,1912,20th c.,1912,Maumias (18..-19..). Auteur du texte,A. Jourdan (Alger),1:1 500 000,1 flle : en coul. ; 92 x 52 cm,1,Algérie | Tunisie,,Échelle(s) : 1:1 500 000,fre,"Bibliothèque nationale de France, département Cartes et plans, GE B-912",domaine public | public domain,map | carte | image fixe | image | still image,cartes,high,tunis,country,tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b532581549,https://gallica.bnf.fr/iiif/ark:/12148/btv1b532581549/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b532581549.thumbnail,http://catalogue.bnf.fr/ark:/12148/cb407191428,,IFN-53258154
btv1b532581225,France. Nouvelle carte des chemins de fer,1912,1912,1912,20th c.,1912,,A. Taride (Paris),1:1 000 000,1 flle ; 112 x 101 cm,1,Chemins de fer | France -- Chemins de fer | Algérie -- Chemins de fer | Tunisie -- Chemins de fer,France,Échelle(s) : 1:1 000 000,fre,"Bibliothèque nationale de France, département Cartes et plans, GE B-874",domaine public | public domain,map | carte | image fixe | image | still image,cartes,high,tunis,country,tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b532581225,https://gallica.bnf.fr/iiif/ark:/12148/btv1b532581225/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b532581225.thumbnail,http://catalogue.bnf.fr/ark:/12148/cb406887319,,IFN-53258122
btv1b53258144w,"Main automobile routes of the British isles, central Europe, Algeria and Tunisia / by G. W. Bende ; and G. F. Freeborn",1912,1912,1912,20th c.,1912,"Bende, G. W. (18..-19..?). Auteur du texte | Freeborn, G. F. (18..-19..?). Auteur du texte",H. Barrère (Paris),1:250 000,1 flle ; 87 x 104 cm,1,Europe Centrale -- Routes,,Échelle(s) : 1:250 000,eng,"Bibliothèque nationale de France, département Cartes et plans, GE B-899",domaine public | public domain,map | carte | image fixe | image | still image,cartes,high,tunis,country,tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b53258144w,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53258144w/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b53258144w.thumbnail,http://catalogue.bnf.fr/ark:/12148/cb407292197,,IFN-53258144
btv1b530762364,"Tunisie (Proconsulaire et Byzacène), 1:1 000 000 / Gravé par R. Hausermann et A. Vilpou. [Département de Constantine, Numidie et Maurétanie sitifienne. Département d'Alger, département d'Oran, Maurétanie césarienne]",1912,1912,1912,20th c.,1912,"Mesnage, J. (18..-19.. ; père). Auteur du texte | Hausermann, R. (1843-1933). Graveur | Vilpou, A. (18..-19.. ; graveur). Graveur",Belin (Paris),1:1 000 000,3 flles en coul. ; 345 x 435,3,Archéologie | Diocèses | Maghreb -- Archéologie -- 411,Afrique (parties) | Tunisie,Échelle(s) : 1:1 000 000,fre,"Bibliothèque nationale de France, département Cartes et plans, GE D-24955",domaine public | public domain,map | carte | image fixe | image | still image,cartes,high,tunis,antiquity | country,byzacene | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b530762364,https://gallica.bnf.fr/iiif/ark:/12148/btv1b530762364/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b530762364.thumbnail,http://catalogue.bnf.fr/ark:/12148/cb40593867d,,IFN-53076236
oai:u-bordeaux-montaigne.fr:219021,"Nouvelle carte de France, Belgique, Bords du Rhin, Suisse, etc...",1913,1913,1913,20th c.,1913,,"Paris : A. Taride , [1913 ?]",,1 carte : en coul. ; 87 x 104 cm | 87 x 52,,,Europe : France,"En carton : ""Paris et ses environs"" ; ""Colonies françaises"" ; ""Algérie et Tunisie"" ; ""Corse"". Au verso : Europe centrale. Chemins de fer, lignes de navigation, 1913 environ. Vers 1913. Coordonnées géographiques converties du méridien de Paris au méridien de Greenwich",,,Public Domain mark,1886:Carte,cartes,medium,tunis,country,tunisia | tunisie,https://1886.u-bordeaux-montaigne.fr/s/1886/item/219021,,1886 - Collections patrimoniales numérisées de Bordeaux 3,https://1886.u-bordeaux-montaigne.fr/files/medium/79c4a0ca2756b41d9da3b1f09332871149cc7f15.jpg,,,
oai:u-bordeaux-montaigne.fr:219020,"Nouvelle carte de France, Belgique, Bords du Rhin, Suisse, etc...",1913,1913,1913,20th c.,1913,,"Paris : A. Taride , [1913 ?]",,1 carte : en coul. ; 87 x 104 cm | 87 x 52,,,Europe : France,"En carton : ""Paris et ses environs"" ; ""Colonies françaises"" ; ""Algérie et Tunisie"" ; ""Corse"". Au verso : Europe centrale. Chemins de fer, lignes de navigation, 1913 environ. Vers 1913. Coordonnées géographiques converties du méridien de Paris au méridien de Greenwich",,,Public Domain mark,1886:Carte,cartes,medium,tunis,country,tunisia | tunisie,https://1886.u-bordeaux-montaigne.fr/s/1886/item/219020,,1886 - Collections patrimoniales numérisées de Bordeaux 3,https://1886.u-bordeaux-montaigne.fr/files/medium/852abc5662a398aa4fb2213221bf7a3969464603.jpg,,,
btv1b84457375,"Société ""les Affréteurs réunis""... Services hebdomadaires directs et distincts de Rouen et Bordeaux-Bayonne sur l'Algérie et la Tunisie, et vice versa",1913,1913,1913,20th c.,1913,,impr. de Chaix (Paris),1:3 000 000,1 flle : en noir ; 48 x 36 cm,1,Algérie -- Routes maritimes | Tunisie -- Routes maritimes,,Échelle(s) : 1:3 000 000,fre,"Bibliothèque nationale de France, département Cartes et plans, GE D-6831",domaine public | public domain,map | carte | image fixe | image | still image,cartes,high,tunis,country,tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b84457375,https://gallica.bnf.fr/iiif/ark:/12148/btv1b84457375/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b84457375.thumbnail,http://catalogue.bnf.fr/ark:/12148/cb407107015,,IFN-8445737
btv1b531467922,[Plans de ville de Libye],1914,1914,1914,20th c.,1914,,Ministero delle colonie,,4 cartes ; [formats divers],1,Tripolitaine,Libye,Échelle(s) : [Echelles diverses],ita,"Bibliothèque nationale de France, département Cartes et plans, GE SH 19 PF 1 QUATER DIV 25 P 38 (3) D",domaine public | public domain,map | carte | image fixe | image | still image,cartes,medium,tripolitaine,country,tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b531467922,https://gallica.bnf.fr/iiif/ark:/12148/btv1b531467922/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b531467922.thumbnail,Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb45128890p,,IFN-53146792
btv1b53146788b,[Plans de ville de Libye],1914,1914,1914,20th c.,1914,,Ministero delle colonie,,4 cartes ; [formats divers],1,Tripolitaine,Libye,Échelle(s) : [Echelles diverses],ita,"Bibliothèque nationale de France, département Cartes et plans, GE SH 19 PF 1 QUATER DIV 25 P 37 (1) D",domaine public | public domain,map | carte | image fixe | image | still image,cartes,medium,tripolitaine,country,tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b53146788b,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53146788b/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b53146788b.thumbnail,Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb45128850f,,IFN-53146788
btv1b53146676n,[Plans de villes de la Libye],1914,1914,1914,20th c.,1914,,Ministero delle Colonie,,4 cartes : en coul. ; [formats divers],2,Libye,Libye,Échelle(s) : [Echelles diverses],ita,"Bibliothèque nationale de France, département Cartes et plans, GE SH 19 PF 1 QUATER DIV 25 P 27 D",domaine public | public domain,plan | plan | image fixe | image | still image,cartes,medium,libye,country,tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b53146676n,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53146676n/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b53146676n.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb451283115,,IFN-53146676
btv1b53146794z,[Triangolazione della Tripolitania in Cirenaicia],1914,1914,1922,20th c.,1914-1922,,Ministero delle Colonie,,3 feuilles ; [formats divers],1,Tripolitaine,Libye,Échelle(s) : [Echelles diverses],ita,"Bibliothèque nationale de France, département Cartes et plans, GE SH 19 PF 1 QUATER DIV 25 P 39 (2) D",domaine public | public domain,map | carte | image fixe | image | still image,cartes,medium,tripolitaine,country,tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b53146794z,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53146794z/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b53146794z.thumbnail,Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb451414800,,IFN-53146794
btv1b53146787w,[Tripolitania settentrionale],1914,1914,1914,20th c.,1914,,Ministero delle colonie,1:800 000,2 cartes ; 25 x 70 cm,1,Tripolitaine,Libye,Échelle(s) : 1:800 000,ita,"Bibliothèque nationale de France, département Cartes et plans, GE SH 19 PF 1 QUATER DIV 25 P 34 (2) D",domaine public | public domain,map | carte | image fixe | image | still image,cartes,medium,tripolitaine,country,tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b53146787w,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53146787w/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b53146787w.thumbnail,Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb451286459,,IFN-53146787
btv1b53146701w,Carta dimostrativa della Cirenaica / Ministero delle Colonie,1914,1914,1914,20th c.,1914,,Ministero delle Colonie,1:1 000 000,1 carte : en coul. ; 50 x 66 cm,1,Tripolitaine,Libye,Échelle(s) : 1:1 000 000,ita,"Bibliothèque nationale de France, département Cartes et plans, GE SH 19 PF 1 QUATER DIV 25 P 35 D",domaine public | public domain,map | carte | image fixe | image | still image,cartes,medium,tripolitaine,country,tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b53146701w,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53146701w/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b53146701w.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb451283115,,IFN-53146701
btv1b53057592p,Carte des chemins de fer de l'Algérie et de la Tunisie,1914,1914,1914,20th c.,1914,Chaix. Fonction indéterminée,Chaix (Paris),1:3 000 000,1 flle : en noir et bleu ; 48 x 31 cm,1,Chemins de fer | Algérie -- Chemins de fer | Tunisie -- Chemins de fer,,Échelle(s) : 1:3 000 000,fre,"Bibliothèque nationale de France, département Cartes et plans, GE D-21976",domaine public | public domain,map | carte | image fixe | image | still image,cartes,high,tunis,country,tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b53057592p,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53057592p/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b53057592p.thumbnail,http://catalogue.bnf.fr/ark:/12148/cb407049333,,IFN-53057592
bpt6k1100178q,"Essai d'Atlas statistique de l'Indochine française : Indochine physique, population, administration, finances, agriculture, commerce, industrie / par Henri Brenier, ... ; Gouvernement général de l'Indochine",1914,1914,1914,20th c.,1914,"Brenier, Henri (1867-1962). Rédacteur | Indochine française. Auteur du texte",Imprimerie d'Extrême-Orient (Hanoï-Haïphong),,"VIII-256 p. : 88 graphiques, 38 cartes ; in 4° (345 x 285)",246,Statistiques | Indochine française,Monde,Appartient à l’ensemble documentaire : MAEDI013 | Appartient à l’ensemble documentaire : MAEDIGen0 | Appartient à l’ensemble documentaire : NmBA001 | Appartient à l’ensemble documentaire : NmBA002 | Appartient à l’ensemble documentaire : NmBA026 | Avec mode texte,fre,"CIRAD, BH_TL INDOCHINE 11",domaine public | public domain,atlas | atlas | map | carte | image fixe | image | still image,cartes,medium,,city | country,medenine | tunis | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/bpt6k1100178q,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k1100178q/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/bpt6k1100178q.thumbnail,http://catalogue.bnf.fr/ark:/12148/cb406125206,,
btv1b531466756,Tripolitania : territorio fra la costa e l'uadi sciati / M. Checchi,1914,1914,1914,20th c.,1914,,Ministero delle Colonie,1:1 500 000,1 carte : en coul. ; 33 x 48 cm,1,Tripolitaine,Libye,Échelle(s) : 1:1 500 000,ita,"Bibliothèque nationale de France, département Cartes et plans, GE SH 19 PF 1 QUATER DIV 25 P 26 D",domaine public | public domain,map | carte | image fixe | image | still image,cartes,medium,tripolitaine,country,tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b531466756,https://gallica.bnf.fr/iiif/ark:/12148/btv1b531466756/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b531466756.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb451283115,,IFN-53146675
btv1b10104083z,Monastir : The Balkans / War office,1915,1915,1915,20th c.,1915,Grande-Bretagne. War office. Fonction indéterminée,(Londres),1:250 000,1 flle : coul.,1,Monastir (vilayet),,Échelle(s) : 1/250 000 | Numérisé par le partenaire | Appartient à l’ensemble documentaire : BbLevt0 | Numérisé par le partenaire,eng | anglais,"Institut français d'études anatoliennes, KD6B5C5974",domaine public | public domain,image fixe | image | still image,cartes,low,,city,monastir,https://gallica.bnf.fr/ark:/12148/btv1b10104083z,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10104083z/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b10104083z.thumbnail,Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb44791049p,,
btv1b85935614,"Atlas des départements français, y compris l'Algérie, la Tunisie, le Maroc, Madagascar et l'Indo-Chine, indiquant les bureaux de poste, les bureaux télégraphiques et téléphoniques et les stations de chemins de fer",1916,1916,1916,20th c.,1916,,impr. de Oberthür (Rennes),,95 p. ; In-8° oblong,114,Divisions politiques et administratives | Voies de communication | France -- Départements,France,Appartient à l’ensemble documentaire : GG14181,fre,"Bibliothèque nationale de France, département Cartes et plans, GE FF-14100",domaine public | public domain,map | carte | image fixe | image | still image,cartes,high,tunis,country,tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b85935614,https://gallica.bnf.fr/iiif/ark:/12148/btv1b85935614/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b85935614.thumbnail,http://catalogue.bnf.fr/ark:/12148/cb40688940t,,IFN-8593561
btv1b53064546p,Carte des sites préhistoriques et protohistoriques de la Macédoine. Régions de Salonique et de Monastir (1re édition) / Dressée d'après les observations du Service archéologique de l'armée française,1918,1918,1918,20th c.,1918,Service archéologique de l'armée française. Auteur du texte,tirée par le Service topographique de A. A. O.,1:400 000,1 flle : en coul. ; 67 x 43 cm,1,"Préhistoire | Macédoine, Région administrative de",Grèce – Macédoine centrale,Échelle(s) : 1:400 000,fre,"Bibliothèque nationale de France, département Cartes et plans, GE C-4635",domaine public | public domain,map | carte | image fixe | image | still image,cartes,low,,city,monastir,https://gallica.bnf.fr/ark:/12148/btv1b53064546p,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53064546p/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b53064546p.thumbnail,http://catalogue.bnf.fr/ark:/12148/cb40730854f,,IFN-53064546
oai:u-bordeaux-montaigne.fr:245789,"Carte de France : départements & chemins-de-fer, Belgique, bords du Rhin, Suisse, etc",,1920,1929,20th c.,192,,"Paris : Cartes Taride , [192. ?]",1:5 550 000,1 carte : en coul. ; 88 x 90 cm,,Taride,Europe : France,Indique la découpage départemental de la France dans les années 1920. Cartons : Colonies françaises ; Algérie et Tunisie au [1/5 550 000] ; [Corse],,,Public Domain mark,1886:Carte,cartes,medium,tunis,country,tunisia | tunisie,https://1886.u-bordeaux-montaigne.fr/s/1886/item/245789,,1886 - Collections patrimoniales numérisées de Bordeaux 3,https://1886.u-bordeaux-montaigne.fr/files/medium/a325411c959a1606e722803187ad4a6b8074a7c7.jpg,,,
