adm4_pcode,imada,delegation,gouvernorat,area_sqkm,tribe,label_as_printed,source,distance_km,runner_up,runner_up_km
TN425252,Boulhijet,Kasserine Sud,Kassérine,149.54,Frechiche,FRAICHICH,1881 Martel (1965),18.0,Mejers,52.7
TN425254,Bouzguam,Kasserine Sud,Kassérine,83.67,Mejers,Madjer,1853 Pellissier,23.4,Frechiche,31.8
TN425255,Eddoghra,Kasserine Sud,Kassérine,107.39,Frechiche,FRAICHICH,1881 Martel (1965),14.4,Mejers,42.1
TN425251,El Aouija,Kasserine Sud,Kassérine,212.88,Mejers,Madjer,1853 Pellissier,31.4,Frechiche,32.8
TN425253,Meghdoudech,Kasserine Sud,Kassérine,232.35,Frechiche,FRAICHICH,1881 Martel (1965),26.6,Hammama,46.1
TN425256,Sidi Harreth,Kasserine Sud,Kassérine,79.66,Frechiche,FRAICHICH,1881 Martel (1965),24.6,Mejers,29.5
TN426354,Ennadhour,Majel Belabbes,Kassérine,74.41,Hammama,HAMAMA,1881 Martel (1965),24.3,Frechiche,53.5
TN426357,Groua El Jedra,Majel Belabbes,Kassérine,148.94,Hammama,HAMAMA,1881 Martel (1965),32.2,Frechiche,43.1
TN426355,Henchir Oum El Khir,Majel Belabbes,Kassérine,73.76,Hammama,HAMAMA,1881 Martel (1965),23.0,Frechiche,51.4
TN426351,Majel Bel Abbes Nord,Majel Belabbes,Kassérine,80.69,Hammama,HAMAMA,1881 Martel (1965),39.8,Frechiche,41.0
TN426352,Majel Bel Abbes Sud,Majel Belabbes,Kassérine,155.65,Hammama,HAMAMA,1881 Martel (1965),34.9,Frechiche,53.7
TN426353,Oum Laksab,Majel Belabbes,Kassérine,210.01,Frechiche,Frachiche Ouazaz,1853 Pellissier,46.6,Hammama,50.2
TN426356,Soula,Majel Belabbes,Kassérine,143.78,Frechiche,Frachiche Ouazaz,1853 Pellissier,37.5,Hammama,50.6
TN425552,Cite Essourour,Sbeitla,Kassérine,2.39,Mejers,Madjer,1853 Pellissier,11.1,Hammama,46.9
TN425557,Ech-Charaya,Sbeitla,Kassérine,69.14,Mejers,Madjer,1853 Pellissier,15.3,Frechiche,42.9
TN425556,Eddouleb,Sbeitla,Kassérine,104.66,Mejers,Madjer,1853 Pellissier,8.6,Zlass,43.2
TN425561,El Athar,Sbeitla,Kassérine,117.46,Mejers,Madjer,1853 Pellissier,17.4,Hammama,43.0
TN425563,El Garaa El Hamra,Sbeitla,Kassérine,108.72,Mejers,Madjer,1853 Pellissier,22.5,Hammama,35.6
TN425555,El Gounna,Sbeitla,Kassérine,103.18,Mejers,Madjer,1853 Pellissier,9.4,Zlass,38.0
TN425560,El Khadhra,Sbeitla,Kassérine,84.65,Mejers,Madjer,1853 Pellissier,8.8,Zlass,47.7
TN425564,El Ksar,Sbeitla,Kassérine,27.15,Mejers,Madjer,1853 Pellissier,8.6,Frechiche,48.3
TN425562,El Mezara,Sbeitla,Kassérine,62.99,Mejers,Madjer,1853 Pellissier,27.5,Hammama,31.2
TN425554,Errakhmet,Sbeitla,Kassérine,64.56,Hammama,Hammama,1881 Lasailly,28.5,Mejers,29.1
TN425558,Machrek Ech-Chams,Sbeitla,Kassérine,103.03,Mejers,Madjer,1853 Pellissier,8.3,Frechiche,46.2
TN425559,Ouassaia,Sbeitla,Kassérine,142.25,Mejers,Madjer,1853 Pellissier,17.7,Frechiche,36.5
TN425551,Sbeitla,Sbeitla,Kassérine,6.57,Mejers,Madjer,1853 Pellissier,8.8,Hammama,49.9
TN425553,Semama,Sbeitla,Kassérine,118.54,Mejers,Madjer,1853 Pellissier,19.7,Frechiche,37.6
TN425657,Ain El Khemaissia,Sbiba,Kassérine,61.82,Mejers,Madjer,1853 Pellissier,16.7,Zlass,32.0
TN425655,Ain Zaiene,Sbiba,Kassérine,47.48,Mejers,Madjer,1853 Pellissier,12.0,Zlass,31.6
TN425654,Brahim Ezzahhar,Sbiba,Kassérine,83.28,Zlass,Zlaas,1881 Lasailly,20.2,Mejers,26.3
TN425652,El Ahouaz,Sbiba,Kassérine,63.42,Mejers,Madjer,1853 Pellissier,21.4,Zlass,35.5
TN425656,Etthamed,Sbiba,Kassérine,85.95,Mejers,Madjer,1853 Pellissier,18.3,Zlass,25.2
TN425653,Oued El Hatab,Sbiba,Kassérine,55.36,Zlass,Zlaas,1881 Lasailly,28.3,Mejers,29.1
TN425651,Sbiba,Sbiba,Kassérine,50.17,Mejers,Mejers,1881 Lasailly,24.0,Ouled Ayar,32.2
TN425954,Ain Aj-Jadeida,Thala,Kassérine,41.76,Mejers,MADJER,1881 Martel (1965),3.2,Zeghalma,16.4
TN425955,Barmajna,Thala,Kassérine,66.19,Mejers,MADJER,1881 Martel (1965),7.7,Zeghalma,16.3
TN425960,Boulahnech,Thala,Kassérine,36.05,Mejers,MADJER,1881 Martel (1965),8.6,Zeghalma,10.4
TN425963,Ech-Chaffai,Thala,Kassérine,75.23,Frechiche,Frechiche,1881 Lasailly,13.4,Mejers,18.6
TN425953,Eddachra,Thala,Kassérine,70.07,Mejers,MADJER,1881 Martel (1965),13.9,Zeghalma,16.5
TN425958,El Hamed,Thala,Kassérine,108.04,Mejers,Mejers,1881 Lasailly,16.9,Frechiche,19.2
TN425957,El Joua,Thala,Kassérine,93.36,Mejers,Mejers,1881 Lasailly,11.5,Frechiche,25.5
TN425956,Oued Errachech,Thala,Kassérine,17.29,Frechiche,Frachiche Oulad Ali,1853 Pellissier,21.0,Mejers,21.0
TN425962,Ouljet Edhel,Thala,Kassérine,82.63,Zeghalma,Zeghalma,1881 Lasailly,5.1,Mejers,15.8
TN425961,Sidi M'Hammed,Thala,Kassérine,72.29,Zeghalma,Zeghalma,1881 Lasailly,9.2,Ouartan,10.6
TN425951,Thala Est,Thala,Kassérine,1.44,Mejers,MADJER,1881 Martel (1965),11.4,Frechiche,20.6
TN425952,Thala Ouest,Thala,Kassérine,1.34,Mejers,MADJER,1881 Martel (1965),11.7,Frechiche,20.3
TN425959,Zelfane,Thala,Kassérine,50.97,Mejers,Mejers,1881 Lasailly,21.4,Frechiche,24.9
TN635451,Douz Est,Douz Nord,Kebili,1588.81,Merazig,MERAZIG,1881 Martel (1965),8.0,Oled Yacoub,41.5
TN635455,El Abadla,Douz Nord,Kebili,333.27,Oled Yacoub,OLED YACOUB,1881 Martel (1965),14.3,Merazig,29.9
TN635453,El Aouina Nord,Douz Nord,Kebili,649.99,Merazig,MERAZIG,1881 Martel (1965),10.0,Adhara,50.2
TN635454,El Aouina Sud,Douz Nord,Kebili,834.2,Merazig,MERAZIG,1881 Martel (1965),15.9,Adhara,43.1
TN635452,El Golaa,Douz Nord,Kebili,51.78,Adhara,ADHARA,1881 Martel (1965),41.4,Oled Yacoub,47.0
TN635551,Douz Ouest,Douz Sud,Kebili,1442.52,Merazig,MERAZIG,1881 Martel (1965),25.3,Adhara,36.6
TN635552,El Adhara,Douz Sud,Kebili,1520.33,Adhara,ADHARA,1881 Martel (1965),7.8,Merazig,52.7
TN635553,El Aouina Nord,Douz Sud,Kebili,1543.43,Adhara,ADHARA,1881 Martel (1965),17.1,Merazig,36.8
TN635554,Nouil Nord,Douz Sud,Kebili,33.96,Adhara,ADHARA,1881 Martel (1965),43.6,Oled Yacoub,55.8
TN635555,Nouil Sud,Douz Sud,Kebili,47.86,Adhara,ADHARA,1881 Martel (1965),39.8,Oled Yacoub,56.1
TN635657,Bichni-Edarjin,Faouar,Kebili,1114.71,Gherib,GHERIB,1881 Martel (1965),57.1,Adhara,68.7
TN635656,El Matrouha,Faouar,Kebili,471.19,Gherib,GHERIB,1881 Martel (1965),17.1,Chaamba,45.8
TN635653,Gharib,Faouar,Kebili,1162.64,Gherib,GHERIB,1881 Martel (1965),35.7,Adhara,55.7
TN635654,Gueidma,Faouar,Kebili,98.94,Adhara,ADHARA,1881 Martel (1965),37.3,Merazig,67.2
TN635655,Rejim Maatoug,Faouar,Kebili,2081.3,Gherib,GHERIB,1881 Martel (1965),14.3,Troud,74.2
TN635652,Sabria Est,Faouar,Kebili,2281.76,Adhara,ADHARA,1881 Martel (1965),23.5,Merazig,72.3
TN635651,Sabria Ouest,Faouar,Kebili,2579.34,Adhara,ADHARA,1881 Martel (1965),53.7,Gherib,57.4
TN635259,El Gattaya,Kebili Nord,Kebili,102.98,Oled Yacoub,OLED YACOUB,1881 Martel (1965),53.7,Adhara,58.1
TN635252,El Mansoura,Kebili Nord,Kebili,19.2,Oled Yacoub,OLED YACOUB,1881 Martel (1965),48.4,Adhara,68.3
TN635253,Errabta,Kebili Nord,Kebili,6.32,Oled Yacoub,OLED YACOUB,1881 Martel (1965),51.2,Adhara,68.9
TN635260,Kebeli Est,Kebili Nord,Kebili,7.17,Oled Yacoub,OLED YACOUB,1881 Martel (1965),45.9,Beni Zid,68.7
TN635251,Kebeli Nord,Kebili Nord,Kebili,16.02,Oled Yacoub,OLED YACOUB,1881 Martel (1965),43.5,Beni Zid,66.7
TN635255,Limagues Estiffimia,Kebili Nord,Kebili,658.82,Oled Yacoub,OLED YACOUB,1881 Martel (1965),43.7,Beni Zid,51.8
TN635258,Saidane,Kebili Nord,Kebili,374.12,Oled Yacoub,OLED YACOUB,1881 Martel (1965),24.6,Beni Zid,44.7
TN635256,Telmine,Kebili Nord,Kebili,2.99,Oled Yacoub,OLED YACOUB,1881 Martel (1965),52.0,Adhara,65.7
TN635257,Tenbib,Kebili Nord,Kebili,8.51,Oled Yacoub,OLED YACOUB,1881 Martel (1965),53.6,Adhara,66.2
TN635254,Tonbar,Kebili Nord,Kebili,9.15,Oled Yacoub,OLED YACOUB,1881 Martel (1965),54.0,Adhara,68.6
TN635152,Bazma,Kebili Sud,Kebili,118.33,Oled Yacoub,OLED YACOUB,1881 Martel (1965),39.0,Merazig,59.8
TN635155,Bechelli,Kebili Sud,Kebili,38.05,Oled Yacoub,OLED YACOUB,1881 Martel (1965),48.4,Adhara,54.9
TN635158,Beni Mehemed,Kebili Sud,Kebili,41.62,Oled Yacoub,OLED YACOUB,1881 Martel (1965),50.3,Adhara,50.9
TN635157,El Blidete,Kebili Sud,Kebili,100.7,Adhara,ADHARA,1881 Martel (1965),52.1,Oled Yacoub,57.0
TN635159,Janoura,Kebili Sud,Kebili,24.08,Oled Yacoub,OLED YACOUB,1881 Martel (1965),45.9,Adhara,61.9
TN635153,Jemna Nord,Kebili Sud,Kebili,233.49,Oled Yacoub,OLED YACOUB,1881 Martel (1965),19.5,Merazig,44.4
TN635154,Jemna Sud,Kebili Sud,Kebili,423.15,Oled Yacoub,OLED YACOUB,1881 Martel (1965),19.6,Merazig,39.8
TN635156,Jersine,Kebili Sud,Kebili,147.3,,,,60.5,Oled Yacoub,68.5
TN635151,Kebili Sud,Kebili Sud,Kebili,15.34,Oled Yacoub,OLED YACOUB,1881 Martel (1965),42.1,Merazig,64.8
TN635355,Bechri,Souk El Ahed,Kebili,270.48,,,,77.2,Hammama,85.2
TN635352,Bou Abdellah,Souk El Ahed,Kebili,346.21,Oled Yacoub,OLED YACOUB,1881 Martel (1965),59.7,Hammama — Oulad Aziz,70.8
TN635351,El Menchia,Souk El Ahed,Kebili,459.59,Oled Yacoub,OLED YACOUB,1881 Martel (1965),52.3,Beni Zid,63.5
TN635354,Ezzaouaia,Souk El Ahed,Kebili,224.13,,,,73.1,Hammama,80.4
TN635356,Fatnassa,Souk El Ahed,Kebili,504.21,,,,74.5,Oled Yacoub,84.9
TN635357,Negga,Souk El Ahed,Kebili,138.99,,,,63.3,Adhara,67.2
TN635353,Oum Essoumaa,Souk El Ahed,Kebili,337.23,,,,66.6,Hammama,79.6
TN236055,Abida,Dahmani,Le Kef,82.3,Ouled Yakoub,O. Yakoub,1881 Lasailly,5.9,Ouartan,13.4
TN236051,Dahmani,Dahmani,Le Kef,3.71,Khememsa,Khememsa et Doufan,1881 Lasailly,8.2,Ouled Yakoub,11.2
TN236052,Dahmani Nord,Dahmani,Le Kef,1.8,Khememsa,Khememsa et Doufan,1881 Lasailly,7.8,Ouled Yakoub,12.4
TN236056,Ebba,Dahmani,Le Kef,103.26,Khememsa,Khememsa et Doufan,1881 Lasailly,5.8,Ouled Yakoub,10.4
TN236057,El Medeina,Dahmani,Le Kef,71.23,Khememsa,Khememsa et Doufan,1881 Lasailly,4.1,Ouartan,8.3
TN236058,Sidi Baraket Nord,Dahmani,Le Kef,46.25,Ouartan,Ouartan,1881 Lasailly,6.3,Khememsa,6.8
TN236059,Sidi Baraket Sud,Dahmani,Le Kef,42.26,Ouartan,Ouartan,1881 Lasailly,2.3,Khememsa,7.1
TN236054,Thermda,Dahmani,Le Kef,82.44,Ouled Yakoub,Oulad Yacoub,1853 Pellissier,11.5,Khememsa,19.8
TN236053,Zouarine,Dahmani,Le Kef,117.13,Ouled Yakoub,Oulad Yacoub,1853 Pellissier,4.3,Khememsa,15.4
TN236154,Bousliaa,Es Sers,Le Kef,72.11,Ouled Yakoub,Oulad Yacoub,1853 Pellissier,8.2,Ouled Ayar,23.1
TN236153,Cite Ennour,Es Sers,Le Kef,6.14,Ouled Yakoub,Oulad Yacoub,1853 Pellissier,13.9,Ouled Ayar,18.2
TN236157,El Abar,Es Sers,Le Kef,27.26,Ouled Yakoub,Oulad Yacoub,1853 Pellissier,16.6,Ouled Ayar,18.5
TN236158,El Abar Est,Es Sers,Le Kef,24.01,Ouled Ayar,O. Ayar,1881 Lasailly,12.9,Ouled Yakoub,19.4
TN236156,El Marja,Es Sers,Le Kef,39.92,Ouled Yakoub,Oulad Yacoub,1853 Pellissier,12.6,Ouled Ayar,18.6
TN236159,Elles,Es Sers,Le Kef,56.57,Ouled Yakoub,Oulad Yacoub,1853 Pellissier,9.5,Ouled Ayar,19.2
TN236151,Es-Sers Nord,Es Sers,Le Kef,70.22,Ouled Ayar,O. Ayar,1881 Lasailly,13.7,Ouled Yakoub,19.5
TN236152,Es-Sers Sud,Es Sers,Le Kef,37.61,Ouled Ayar,O. Ayar,1881 Lasailly,13.0,Ouled Yakoub,17.6
TN236155,Lorbeus,Es Sers,Le Kef,96.93,Ouled Yakoub,Oulad Yacoub,1853 Pellissier,17.0,Ouartan,22.6
TN235854,Besseriana,Jerissa,Le Kef,35.91,Zeghalma,Zeghalma,1881 Lasailly,11.6,Doufan,14.0
TN235851,Djerissa Centre,Jerissa,Le Kef,1.77,Zeghalma,Zeghalma,1881 Lasailly,10.4,Khememsa,15.7
TN235852,Djerissa Nord,Jerissa,Le Kef,1.85,Zeghalma,Zeghalma,1881 Lasailly,8.9,Khememsa,13.5
TN235853,Djerissa Sud,Jerissa,Le Kef,1.68,Zeghalma,Zeghalma,1881 Lasailly,9.7,Khememsa,15.6
TN235856,Enneayem,Jerissa,Le Kef,35.63,Zeghalma,Zeghalma,1881 Lasailly,6.1,Khememsa,17.8
TN235855,Fej Ettameur,Jerissa,Le Kef,99.54,Zeghalma,Zeghalma,1881 Lasailly,6.6,Khememsa,10.6
TN235754,En-Nadhour,Kalaa Khesba,Le Kef,85.14,Zeghalma,Zeralma,1853 Pellissier,9.6,Doufan,15.9
TN235752,Hentaia,Kalaa Khesba,Le Kef,22.79,Zeghalma,Zeralma,1853 Pellissier,16.3,Doufan,20.8
TN235751,Kalaat Khasba,Kalaa Khesba,Le Kef,19.72,Zeghalma,Zeghalma,1881 Lasailly,16.9,Mejers,18.6
TN235753,Sidi Ahmed Essalah,Kalaa Khesba,Le Kef,78.83,Zeghalma,Zeghalma,1881 Lasailly,12.6,Doufan,16.9
TN235657,Ain Snan,Kalaat Senan,Le Kef,48.27,Zeghalma,Zeralma,1853 Pellissier,0.8,Doufan,11.3
TN235652,Bou Jabeur,Kalaat Senan,Le Kef,45.05,Zeghalma,Zeralma,1853 Pellissier,9.4,Ouled bou Ghanem,10.9
TN235655,El Falta,Kalaat Senan,Le Kef,51.9,Ouled bou Ghanem,O. bou Ghanem,1881 Lasailly,9.7,Doufan,15.6
TN235658,El Hamaima,Kalaat Senan,Le Kef,68.23,Ouled bou Ghanem,Oulad bou Ghanem,1853 Pellissier,10.0,Doufan,10.7
TN235659,El Mahjouba,Kalaat Senan,Le Kef,48.0,Doufan,Oulad Doufan,1853 Pellissier,10.9,Zeghalma,11.8
TN235651,Kalaat Snan,Kalaat Senan,Le Kef,30.46,Zeghalma,Zeralma,1853 Pellissier,4.3,Ouled bou Ghanem,11.1
TN235654,Mzita,Kalaat Senan,Le Kef,50.03,Doufan,Oulad Doufan,1853 Pellissier,6.3,Zeghalma,6.4
TN235653,Safsaf,Kalaat Senan,Le Kef,69.23,Zeghalma,Zeralma,1853 Pellissier,9.7,Doufan,20.6
TN235656,Sed El Khir,Kalaat Senan,Le Kef,104.33,Ouled bou Ghanem,O. bou Ghanem,1881 Lasailly,8.3,Zeghalma,8.8
TN235252,Ben Ainine,Kef Est,Le Kef,3.98,Ouartan,Ouartan,1853 Pellissier,13.4,Ouled Yakoub,19.8
TN235251,Charfine,Kef Est,Le Kef,1.01,Ouartan,Ouartan,1853 Pellissier,14.3,Ouled Yakoub,21.0
TN235257,Dyr El Kef,Kef Est,Le Kef,68.58,Ouartan,Ouartan,1853 Pellissier,21.7,Ouled Yakoub,26.2
TN235258,Hached,Kef Est,Le Kef,0.5,Ouartan,Ouartan,1853 Pellissier,12.6,Ouled Yakoub,19.8
TN235253,Haouareth Nord,Kef Est,Le Kef,1.34,Ouartan,Ouartan,1853 Pellissier,13.3,Ouled Yakoub,20.8
TN235255,Oued Souani,Kef Est,Le Kef,95.0,Ouled Ayar,O. Ayar,1881 Lasailly,17.6,Ouled Yakoub,27.3
TN235256,Oued Souani Sud,Kef Est,Le Kef,107.31,Ouled Ayar,O. Ayar,1881 Lasailly,23.1,Ouled Yakoub,23.1
TN235254,Zaafrane,Kef Est,Le Kef,117.75,Ouartan,Ouartan,1853 Pellissier,18.3,Ouled Yakoub,20.1
TN235153,Haouareth Sud,Kef Ouest,Le Kef,3.11,Ouartan,Ouartan,1853 Pellissier,11.8,Ouled Yakoub,19.1
TN235151,Oued Remel Nord,Kef Ouest,Le Kef,66.44,Ouartan,Ouartan,1853 Pellissier,12.5,Ouargha,18.4
TN235152,Oued Remel Sud,Kef Ouest,Le Kef,141.16,Ouartan,Ouartan,1853 Pellissier,4.4,Charen,11.0
TN235952,Ain El Ksiba,Ksour,Le Kef,80.98,Ouartan,Ouartan,1881 Lasailly,3.7,Ouled Ayar,11.1
TN235955,Ain Fedhil,Ksour,Le Kef,136.01,Ouled Yakoub,Oulad Yacoub,1853 Pellissier,8.1,Ouled Ayar,10.0
TN235953,Banou,Ksour,Le Kef,73.16,Ouled Ayar,OLED AYAR,1881 Martel (1965),5.7,Ouartan,8.4
TN235951,El Ksour,Ksour,Le Kef,25.59,Ouled Yakoub,Oulad Yacoub,1853 Pellissier,8.8,Khememsa,10.4
TN235956,Ezzitouna,Ksour,Le Kef,100.05,Ouled Ayar,OLED AYAR,1881 Martel (1965),5.1,Ouartan,13.6
TN235954,Louata,Ksour,Le Kef,34.62,Ouled Ayar,OLED AYAR,1881 Martel (1965),4.5,Ouartan,16.8
TN235359,Bahra,Nebeur,Le Kef,85.12,Hakim,Hakim,1853 Pellissier,23.9,Djendouba,25.6
TN235362,Chetatla,Nebeur,Le Kef,34.66,Djendouba,Djendouba,1853 Pellissier,14.7,Ouled bou Salem,18.7
TN235361,El Ksar,Nebeur,Le Kef,39.41,Hakim,Hakim,1853 Pellissier,15.4,Djendouba,16.1
TN235356,Ledhieb,Nebeur,Le Kef,43.6,Hakim,Hakim,1853 Pellissier,10.0,Ouchtata,23.8
TN235355,Mellala,Nebeur,Le Kef,70.23,Hakim,Hakim,1853 Pellissier,13.3,Ouled Sdira,20.0
TN235358,Mellegue,Nebeur,Le Kef,19.02,Hakim,Hakim,1853 Pellissier,14.9,Djendouba,25.6
TN235351,Nebeur,Nebeur,Le Kef,49.92,Hakim,Hakim,1853 Pellissier,20.7,Ouartan,24.9
TN235363,Oueljet Essedra,Nebeur,Le Kef,41.54,Ouled Sdira,Oulad Sedira,1853 Pellissier,13.6,Hakim,15.3
TN235352,Sarkaouna,Nebeur,Le Kef,93.81,Ouartan,Ouartan,1853 Pellissier,19.8,Ouargha,21.0
TN235354,Sidi Khiar,Nebeur,Le Kef,68.09,Hakim,Hakim,1853 Pellissier,13.3,Djendouba,20.7
TN235360,Sidi Medien,Nebeur,Le Kef,47.21,Djendouba,Djendouba,1853 Pellissier,22.3,Ouled Ayar,25.9
TN235353,Tel El Ghozlane,Nebeur,Le Kef,53.5,Djendouba,Djendouba,1853 Pellissier,12.0,Ouled bou Salem,16.8
TN235357,Touiref,Nebeur,Le Kef,73.33,Ouargha,Ouargha,1881 Lasailly,15.1,Charen,15.2
TN235456,Ain El Karma,Sakiet Sidi Youssef,Le Kef,105.92,Ouargha,Ouargha,1881 Lasailly,10.6,Charen,15.0
TN235453,Ain Mazer,Sakiet Sidi Youssef,Le Kef,89.42,Hakim,Hakim,1881 Lasailly,6.0,Charen,6.6
TN235454,Djeradou,Sakiet Sidi Youssef,Le Kef,137.16,Ouargha,Ouargha,1881 Lasailly,7.0,Charen,10.6
TN235452,Es-Sefeia,Sakiet Sidi Youssef,Le Kef,43.07,Charen,Charen,1853 Pellissier,4.0,Ouargha,7.2
TN235458,Et-Tabia,Sakiet Sidi Youssef,Le Kef,108.3,Ouled bou Ghanem,Oulad bou Ghanem,1853 Pellissier,7.1,Charen,12.2
TN235455,Forchane,Sakiet Sidi Youssef,Le Kef,160.09,Ouargha,Ouargha,1881 Lasailly,3.6,Charen,11.7
TN235451,Sakiet Sidi Youssef,Sakiet Sidi Youssef,Le Kef,12.03,Charen,Charen,1853 Pellissier,8.1,Ouargha,8.2
TN235457,Sidi Rabeh,Sakiet Sidi Youssef,Le Kef,74.73,Ouled bou Ghanem,Oulad bou Ghanem,1853 Pellissier,12.1,Charen,13.0
TN235553,Ain El Abar,Tajerouine,Le Kef,75.47,Doufan,Oulad Doufan,1853 Pellissier,0.7,Zeghalma,10.9
TN235561,Borj Eddiouana,Tajerouine,Le Kef,70.17,Ouled bou Ghanem,Oulad bou Ghanem,1853 Pellissier,6.1,Doufan,7.6
TN235554,Cite Bourguiba,Tajerouine,Le Kef,74.84,Ouled bou Ghanem,Oulad bou Ghanem,1853 Pellissier,5.7,Doufan,10.2
TN235559,El Houdh,Tajerouine,Le Kef,87.2,Ouled Yakoub,O. Yakoub,1881 Lasailly,8.1,Khememsa,11.0
TN235556,Ennajet,Tajerouine,Le Kef,37.03,Ouartan,Ouartan,1853 Pellissier,5.9,Ouled Yakoub,7.8
TN235562,Garn Halfaia,Tajerouine,Le Kef,90.9,Ouled bou Ghanem,Oulad bou Ghanem,1853 Pellissier,3.8,Charen,9.8
TN235558,Jezza,Tajerouine,Le Kef,77.61,Ouled Yakoub,O. Yakoub,1881 Lasailly,5.1,Ouartan,12.9
TN235560,Menzel Salem,Tajerouine,Le Kef,2.48,Doufan,Oulad Doufan,1853 Pellissier,3.4,Zeghalma,12.4
TN235557,Sidi Abdelbasset,Tajerouine,Le Kef,92.3,Charen,Charen,1881 Lasailly,4.7,Ouartan,8.4
TN235555,Sidi M'Tir,Tajerouine,Le Kef,64.16,Ouartan,Ouartan,1853 Pellissier,4.3,Ouled Yakoub,8.7
TN235551,Tajerouine Nord,Tajerouine,Le Kef,27.61,Ouled Yakoub,O. Yakoub,1881 Lasailly,12.9,Ouled bou Ghanem,14.2
TN235552,Tajerouine Sud,Tajerouine,Le Kef,22.5,Doufan,Oulad Doufan,1853 Pellissier,12.4,Zeghalma,15.6
TN335251,Bou Merdes,Boumerdès,Mahdia,18.92,Souassi,SOUASSI,1881 Martel (1965),10.8,M'Talith — Oulad Alia,27.6
TN335258,Bouhlale El Ali Nord,Boumerdès,Mahdia,38.58,Souassi,SOUASSI,1881 Martel (1965),5.6,Oulad Amer,26.8
TN335257,Bouhlale El Ali Sud,Boumerdès,Mahdia,29.9,Souassi,SOUASSI,1881 Martel (1965),3.6,M'Talith — Oulad Merab,23.5
TN335256,Ech-Chouariaa,Boumerdès,Mahdia,19.38,Souassi,SOUASSI,1881 Martel (1965),12.5,M'Talith — Oulad Alia,22.7
TN335252,El Houes,Boumerdès,Mahdia,7.24,Souassi,SOUASSI,1881 Martel (1965),12.2,M'Talith — Oulad Alia,24.4
TN335255,Er-Rouadhi,Boumerdès,Mahdia,21.31,Souassi,SOUASSI,1881 Martel (1965),7.1,M'Talith — Oulad Merab,25.2
TN335253,Kerker,Boumerdès,Mahdia,17.06,Souassi,SOUASSI,1881 Martel (1965),10.0,Oulad Amer,31.3
TN335259,Menzel Hamza,Boumerdès,Mahdia,20.85,Souassi,SOUASSI,1881 Martel (1965),15.7,M'Talith — Oulad Alia,18.4
TN335254,Zerata,Boumerdès,Mahdia,17.78,Souassi,SOUASSI,1881 Martel (1965),7.1,M'Talith — Oulad Merab,28.7
TN335851,Chebba Nord,Chebba,Mahdia,39.79,M'Talith — Oulad Zid,Methelith Oulad Zid,1853 Pellissier,14.8,M'Talith — Oulad Alia,19.4
TN335852,Chebba Sud,Chebba,Mahdia,48.79,M'Talith — Oulad Zid,Methelith Oulad Zid,1853 Pellissier,10.8,M'Talith — Meraïah,18.7
TN335853,Es-Saafet,Chebba,Mahdia,27.9,M'Talith — Oulad Alia,Methelith Oulad Alia,1853 Pellissier,15.7,M'Talith — Oulad Zid,16.4
TN335451,Chorbane,Chorbane,Mahdia,58.14,M'Talith,M'Talith,1881 Lasailly,5.2,Oulad Amer,13.6
TN335454,Ech-Chahda Est,Chorbane,Mahdia,38.8,Oulad Amer,Oulad Amer,1853 Pellissier,6.8,M'Talith,7.1
TN335453,Ech-Chahda Sud,Chorbane,Mahdia,54.04,M'Talith,M'Talith,1881 Lasailly,3.6,Oulad Amer,12.5
TN335457,Ech-Charaf,Chorbane,Mahdia,46.92,M'Talith,M'Talith,1881 Lasailly,8.0,Oulad Amer,21.7
TN335456,El Gouacem Est,Chorbane,Mahdia,78.8,M'Talith,M'Talith,1881 Lasailly,17.4,M'Talith — Oulad Merab,20.0
TN335455,El Gouacem Ouest,Chorbane,Mahdia,51.2,M'Talith,M'Talith,1881 Lasailly,13.0,Oulad Amer,26.6
TN335459,El Gradha Est,Chorbane,Mahdia,34.83,M'Talith,M'Talith,1881 Lasailly,14.3,Souassi,21.3
TN335458,El Gradha Ouest,Chorbane,Mahdia,26.67,M'Talith,M'Talith,1881 Lasailly,10.0,Oulad Amer,20.2
TN335452,El Maati,Chorbane,Mahdia,26.59,M'Talith,M'Talith,1881 Lasailly,6.5,Oulad Amer,20.5
TN335460,Ouled El Hannachi,Chorbane,Mahdia,28.49,M'Talith,M'Talith,1881 Lasailly,10.8,Oulad Amer,13.7
TN335758,El Ababsa,El Jem,Mahdia,38.96,Souassi,SOUASSI,1881 Martel (1965),11.5,M'Talith — Oulad Merab,20.8
TN335760,El Achaba,El Jem,Mahdia,46.52,M'Talith — Oulad Merab,Methelith Oulad Merab,1853 Pellissier,12.2,M'Talith — Meraïah,18.6
TN335754,El Aitha,El Jem,Mahdia,43.97,Souassi,SOUASSI,1881 Martel (1965),12.5,M'Talith — Oulad Merab,13.2
TN335755,El Mechalet,El Jem,Mahdia,48.42,Souassi,SOUASSI,1881 Martel (1965),7.0,M'Talith — Oulad Merab,18.1
TN335752,El Mourabitine,El Jem,Mahdia,8.8,Souassi,SOUASSI,1881 Martel (1965),10.7,M'Talith — Oulad Merab,14.1
TN335751,Es-Zaouia,El Jem,Mahdia,12.11,Souassi,SOUASSI,1881 Martel (1965),12.0,M'Talith — Oulad Merab,13.5
TN335753,Riadh Bou Helal,El Jem,Mahdia,15.04,Souassi,SOUASSI,1881 Martel (1965),13.2,M'Talith — Oulad Merab,16.2
