record_id,title,year,century,confidence,provenance_tier,bbox_west,bbox_east,bbox_north,bbox_south,bbox_source,tunisia_extent_share,orientation,orientation_basis,geometric_class,georef_tier,georef_blockers,scale_class,scan_resolution_class,thematic_layers,n_thematic_layers,content_mappable,inequality_layers,inequality_use,coverage_group,url
btv1b532375989,Plan et perspective de Tabarque,,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,medium,coastline_bathymetry,1,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b532375989
btv1b53237601t,Plan géométrique de l'île de la Galita vers la côte de Barbarie / levé par le capitaine Lazare Giove d'Ajaccio... ; dessiné par B.my Benoist,,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,medium,coastline_bathymetry,1,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b53237601t
btv1b53237600c,Plan géométrique de l'île de la Galita vers la côte de Barbarie / levé par le capitaine Lazare Giove d'Ajaccio... fini par J. B.te Adanson,,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,medium,coastline_bathymetry,1,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b53237600c
btv1b53237572s,Port de Lampedouze,,18th c.,medium,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,scan resolution low or unknown; no stated scale,unknown,low,coastline_bathymetry,1,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b53237572s
btv1b532375737,Rade de Monestier,,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,medium,coastline_bathymetry,1,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b532375737
btv1b8458786v,Sbeitla... Les renseignements relatifs aux ruines... ont été / recueillis... par MM Bellot ; Fourmereau ; Hardy ; Morand ; et Rouget,,19th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,medium,archaeology,1,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b8458786v
btv1b84414923,Carte des chemins de fer de l'Algérie et de la Tunisie,,20th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,,very_small,medium,railways,1,yes,railways,direct,very_small,https://gallica.bnf.fr/ark:/12148/btv1b84414923
btv1b8446063j,Carte des chemins de fer de l'Algérie et de la Tunisie,,20th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,,very_small,medium,railways,1,yes,railways,direct,very_small,https://gallica.bnf.fr/ark:/12148/btv1b8446063j
btv1b53121094z,"Distrito de Beja. Planta do concelho de Cuba, extraida da planta cadastral",,20th c.,low,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,,large,high,urban_fabric,1,yes,urban_fabric,indirect,large,https://gallica.bnf.fr/ark:/12148/btv1b53121094z
oai:u-bordeaux-montaigne.fr:245789,"Carte de France : départements & chemins-de-fer, Belgique, bords du Rhin, Suisse, etc",,20th c.,medium,partner,-5.500,8.500,51.500,42.000,partner_page,0.000,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no IIIF (partner-hosted); scan resolution low or unknown; image not on IIIF; fetch from the holding library,very_small,unknown,roads,1,yes,roads,indirect,very_small,https://1886.u-bordeaux-montaigne.fr/s/1886/item/245789
btv1b8595360n,La Costa di Barbaria da C. Rosa sino all'chercheni com'anche l'I. di Sicilia e parte di quella di Sardigna,1700,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,high,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/btv1b8595360n
btv1b8595369c,Tunesi,1700,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,medium,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/btv1b8595369c
btv1b84685517,"Partie occidentale d'Afrique où se trouve (sic) les isles Canaries et du Cap Vert..., les royaumes d'Alger et de Tunis..., la Nigritie et la Guinée / par N. de Fer...",1702,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,medium,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/btv1b84685517
btv1b53214026z,"Estats de l'Empire du Grand Seigneur dit Sultan et Ottomans, empereur des Turcs, dans trois parties du monde sçavoir en Europe, en Asie, et en Afrique / Dressé par Antoine Menard",1711,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,scan resolution low or unknown; no stated scale,unknown,low,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/btv1b53214026z
btv1b8494393g,"Plan de l'Isle de Tabarco / Levé par le sieur Verguin, ...",1732,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,,large,medium,,0,no,,none,large,https://gallica.bnf.fr/ark:/12148/btv1b8494393g
btv1b8495504g,Plan de la bataille de Thapse en Afrique gagnée par Jule César contre Q. Scipion et le roy Juba l'an de Rome 707,1732,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,medium,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/btv1b8495504g
btv1b530589500,Plan de la bataille de Thapse en Afrique gagnée par Jule César contre Q. Scipion et le roy Juba l'an de Rome 707,1732,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,scan resolution low or unknown; no stated scale,unknown,low,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/btv1b530589500
btv1b531216373,"Cartagena in Terra firma Americae sita, ichnographice repraesentata et recusa / ab Homan Heredibus",1740,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,scan resolution low or unknown; no stated scale,unknown,low,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/btv1b531216373
btv1b8595344j,Costes de Barbarie contenant les royaumes d'Alger et de Tunis / [Bellin],1740,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,chart,2_control_points,no stated scale,unknown,medium,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/btv1b8595344j
btv1b8595381t,Plan de l'isle de Tabarque à la coste de Barbarie / [Bellin],1740,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,chart,2_control_points,scan resolution low or unknown; no stated scale,unknown,low,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/btv1b8595381t
btv1b8595377x,Plan de port Farine / [Bellin],1740,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,chart,2_control_points,scan resolution low or unknown; no stated scale,unknown,low,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/btv1b8595377x
btv1b8592051q,Atlas coelestis. Phaenomena circa quantitatem dierum artificialium et solarium perpetuomutabilem ex hypothesi copernicana deducta / a Ioh. Gab. Doppelmaiero,1742,18th c.,unverified,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,high,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/btv1b8592051q
btv1b85953590,Carte du royaume de Tunis,1743,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,high,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/btv1b85953590
btv1b84693899,"Carte de l'Afrique propre, aujourd'hui le royaume de Tunis, pour servir... à l'analyse de la campagne de Jules César...",1758,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,high,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/btv1b84693899
btv1b8595358k,Golfo de Tunez conforme al de M. Bellin / por Don Tomas Lopez,1785,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,scan resolution low or unknown; no stated scale,unknown,low,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/btv1b8595358k
btv1b525059495,"Carte comparée des Régences d'Alger et de Tunis / Dressée par le Chev. Lapie, 1er Géographe du Roi, ... ; Les noms anciens ont été revus par Mr le Chev. Hase, ... ; les noms arabes par Mr le Chev. Jaubert, ... ; Gravé par Flahaut ; écrit par Lallemant",1829,19th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,,very_small,high,,0,no,,none,very_small,https://gallica.bnf.fr/ark:/12148/btv1b525059495
btv1b8446462h,"Carte des principales eaux minérales de France / par C. E. S. Gaultier de Claubry, docteur en médecine...",1830,19th c.,unverified,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,high,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/btv1b8446462h
btv1b55011233p,"Carte du nord de l'Afrique, comprenant les régences de Tunis, d'Alger et de Maroc, pour l'intelligence de l'expédition d'Alger... / par Darmet, 1830",1830,19th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,high,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/btv1b55011233p
btv1b53098491f,"Nouvelle carte des régences d'Alger, de Tunis, de Tripoli, et de l'Empire de Maroc / dressée d'après les matériaux les plus récents par L. Berthe...",1830,19th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,,very_small,high,,0,no,,none,very_small,https://gallica.bnf.fr/ark:/12148/btv1b53098491f
btv1b84919214,"Royaumes d'Alger, de Fez, de Tunis, et de Tripoli / par Bonne, ... ; Revu et augmenté par Hérisson",1830,19th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,,very_small,medium,,0,no,,none,very_small,https://gallica.bnf.fr/ark:/12148/btv1b84919214
btv1b530353737,"Carte de la colonie française d'Alger, de la régence de Tunis et de la partie nord de l'empire de Maroc / par J. M. Darmet ; la lettre gravée par Abel Malo",1836,19th c.,high,bnf,-6.850,16.333,43.933,32.967,unimarc_123,0.074,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,,very_small,high,,0,no,,none,very_small,https://gallica.bnf.fr/ark:/12148/btv1b530353737
btv1b530351348,"Carte des régences d'Alger, de Tunis et de Tripoli, avec l'empire de Maroc : comprenant aussi tout le bassin intérieur de la Méditerranée et une grande partie des États qui forment ses limites européennes / par Hérisson, géog[raph]e ; gravé par J. B. Tardieu",1840,19th c.,high,bnf,-9.133,16.633,44.200,32.483,unimarc_123,0.069,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,,very_small,high,,0,no,,none,very_small,https://gallica.bnf.fr/ark:/12148/btv1b530351348
btv1b530984885,"Carte des Régences d'Alger, de Tunis et de Tripoli, avec l'Empire de Maroc, comprenant aussi tout le bassin intérieur de la Méditerranée et une grande partie des Etats qui forment ses limites européennes / par Hérisson... ; Gravé par J.B. Tardieu",1840,19th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,,very_small,high,,0,no,,none,very_small,https://gallica.bnf.fr/ark:/12148/btv1b530984885
btv1b530880672,"Carte du gouvernement d'Alger comprenant l'empire de Maroc, la régence de Tunis et une partie du grand désert / par A. R. Frémin géographe ; gravée sur acier par Bénard",1840,19th c.,high,bnf,-12.917,31.250,44.917,22.000,math_data_text,0.030,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,,very_small,medium,,0,no,,none,very_small,https://gallica.bnf.fr/ark:/12148/btv1b530880672
btv1b53088066m,"Carte du gouvernement d'Alger comprenant l'empire de Maroc, la régence de Tunis et une partie du grand désert / par A. R. Fremin, géographe ; gravée sur acier par Bénard ; imp[rim]ée par Folliau",1840,19th c.,high,bnf,-12.917,31.250,44.917,22.000,unimarc_123,0.030,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,,very_small,high,,0,no,,none,very_small,https://gallica.bnf.fr/ark:/12148/btv1b53088066m
btv1b530875502,Carte de l'Algérie au sud de Guelma depuis le mont Auress jusqu'à la limite de Tunis dressée en totalité en 1838 au moyen de renseignements fournis par les indigènes / par le général Duvivier ; gravé et imprimé chez Gratia,1841,19th c.,high,bnf,6.617,10.217,37.000,35.000,unimarc_123,0.757,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,,small,high,,0,no,,none,small,https://gallica.bnf.fr/ark:/12148/btv1b530875502
btv1b530252651,"Carte des régences d'Alger, de Tunis et de Tripoli, avec l'empire de Maroc... / par Hérisson, ,... ; Gravé par J.B. Tardieu",1841,19th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,,very_small,high,,0,no,,none,very_small,https://gallica.bnf.fr/ark:/12148/btv1b530252651
btv1b53087678v,Canevas géographique de la partie méridionale des régences d'Alger et de Tunis / dressé par E. Carette... ; gravé par L. Bouffard ; lith. Lemercier,1843,19th c.,high,bnf,-3.667,11.333,38.000,30.000,unimarc_123,0.234,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,,very_small,high,,0,no,,none,very_small,https://gallica.bnf.fr/ark:/12148/btv1b53087678v
btv1b53098489m,"Carte des Régences d'Alger, de Tunis, et de Tripoli, avec l'Empire de Maroc... / par Hérisson.... ; Gravé par J.B. Tardieu...",1843,19th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,,very_small,high,,0,no,,none,very_small,https://gallica.bnf.fr/ark:/12148/btv1b53098489m
