record_id,title,year,century,confidence,provenance,scale_denominator,scale_class,scale_source,production_mode,colour,authority_type,genre,sheet_count,sheet_width_cm,sheet_height_cm,sheet_area_cm2,date_precision,has_creator,has_publisher,has_scale,has_dimensions,has_subjects,has_language,has_catalogue_notice,has_exact_date,metadata_completeness,metadata_grade,provenance_tier,has_iiif,views,rights_open,scan_width,scan_height,scan_megapixels,scan_resolution_class,scan_dpi,scan_dpi_class,quality_index,research_tier,url
btv1b53021091b,"Environs de Tunis et Carthage / Levés exécutés par MM. les capitaines Derrien... ; Koszutski... ; sous la direction de M. le commt Perrier, en 1878",1878,19th c.,high,Gallica,40000,medium,catalogue,printed,unknown,military_survey,map,1,73.0,95.0,6935,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,1,1,13391,10280,137.7,high,358,standard,96.7,1_analytic,https://gallica.bnf.fr/ark:/12148/btv1b53021091b
btv1b84389986,Carte du théâtre de la guerre en Tunïsie / dressée par Ch. Lasailly,1881,19th c.,high,Gallica,1200000,very_small,catalogue,printed,unknown,commercial,map,1,29.0,45.0,1305,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,1,1,5880,8853,52.1,high,500,high,96.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b84389986
btv1b8439078n,Etude sur la frontière de la Tunisie / par le général Lewal ; F. Quévillon,1881,19th c.,high,Gallica,800000,small,catalogue,printed,unknown,commercial,map,1,59.0,43.0,2537,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,1,1,10428,7965,83.1,high,449,standard,96.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8439078n
btv1b530210435,Carte des Itinéraires de la Régence de Tunis / publiée par le Dépôt,1882,19th c.,high,Gallica,400000,small,catalogue,printed,unknown,military_survey,map,,80.0,60.0,4800,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,1,1,11810,8013,94.6,high,375,standard,96.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b530210435
btv1b53021089h,"Carte hydrographique de la Basse-Egypte et d'une partie de l'isthme de Suez, gravée au Dépôt de la guerre en 1855 / d'après les travaux de M. Linant de Bellefonds, revue et complétée en 1882 pour les chemins de fer et le canal de Suez. 1/250 000. (Tirage d'août 1882.)",1882,19th c.,unverified,Gallica,250000,medium,catalogue,printed,unknown,commercial,map,1,126.0,80.0,10080,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,1,1,16823,11031,185.6,high,339,standard,96.7,1_analytic,https://gallica.bnf.fr/ark:/12148/btv1b53021089h
btv1b8439057g,Carte d'une reconnaissance archéologique dans la région centrale de la Tunisie / exécutée en 1882 et 1883 par M. Julien Poinssot,1883,19th c.,high,Gallica,400000,small,catalogue,printed,unknown,commercial,map,1,41.0,30.0,1230,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,1,1,8698,6261,54.5,high,539,high,96.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8439057g
btv1b8439166s,Plan de Carthage / dressé d'après les levés de Falbe ; et de Daux,1884,19th c.,high,Gallica,22000,large,catalogue,printed,unknown,commercial,plan,1,37.0,49.0,1813,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,1,1,6812,8672,59.1,high,450,standard,96.7,1_analytic,https://gallica.bnf.fr/ark:/12148/btv1b8439166s
btv1b53022924j,"Algérie et Tunisie, d'après les documents fournis par le Dépôt de la Guerre (Service Géographique); orthographe des noms arabes d'après les principes du général Parmentier / dessinée par J. Hansen, 1885",1885,19th c.,high,Gallica,800000,small,catalogue,printed,unknown,military_survey,map,1,73.0,54.0,3942,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,1,1,9697,7379,71.6,high,337,standard,96.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53022924j
btv1b84393474,Carte du bassin de l'oued Melah entre le Coudiál Hameïmet et la mer,1885,19th c.,high,Gallica,40000,medium,catalogue,printed,unknown,commercial,map,1,50.0,20.0,1000,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,1,1,9810,5196,51.0,high,498,high,96.7,1_analytic,https://gallica.bnf.fr/ark:/12148/btv1b84393474
btv1b101236288,"Colonie du Gabon et du Congo français. Reconnaissances préliminaires pour l'étude des voies de communication entre la côte du Loango et Brazzaville par la vallée du Kouilou-Niari / carte levée par Léon Jacob, 1887-1888 : Feuille no 1",1888,19th c.,unverified,Gallica,185200,medium,catalogue,printed,unknown,commercial,map,1,69.0,96.0,6624,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,1,1,15328,10833,166.0,high,406,standard,96.7,1_analytic,https://gallica.bnf.fr/ark:/12148/btv1b101236288
btv1b10123629q,"Colonie du Gabon et du Congo français. Reconnaissances préliminaires pour l'étude des voies de communication entre la côte du Loango et Brazzaville par la vallée du Kouilou-Niari / carte levée par Léon Jacob, 1887-1888 : Feuille no 2",1888,19th c.,unverified,Gallica,185200,medium,catalogue,printed,unknown,commercial,map,1,69.0,52.0,3588,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,1,1,8197,10834,88.8,high,399,standard,96.7,1_analytic,https://gallica.bnf.fr/ark:/12148/btv1b10123629q
btv1b53025093m,"Algérie et Tunisie, indiquant les distances kilométriques, les cables et les lignes de navigation / par Ch. Lacoste,...",1889,19th c.,high,Gallica,1000000,small,catalogue,printed,unknown,commercial,map,1,117.0,92.0,10764,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,1,1,15213,11843,180.2,high,330,standard,96.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53025093m
btv1b530277289,"Carte géologique provisoire de la régence de Tunis / dressée par F. Aubert, publiée par ordre du gouvernement tunisien, 1892",1894,19th c.,high,Gallica,800000,small,catalogue,printed,unknown,commercial,map,1,60.0,74.0,4440,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,1,1,8158,9702,79.1,high,333,standard,96.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b530277289
btv1b8442159r,"Carte routière de la Tunisie / dressée par le Touring Club de France... ; (Davinière, del.)",1900,20th c.,high,Gallica,1000000,small,catalogue,printed,unknown,commercial,map,1,42.0,51.0,2142,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,1,1,7794,9312,72.6,high,464,high,96.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8442159r
btv1b531797063,Plan de Tunis,1901,20th c.,high,Gallica,6000,large,catalogue,printed,unknown,military_survey,plan,1,59.0,76.0,4484,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,1,1,9112,7136,65.0,high,305,standard,96.7,1_analytic,https://gallica.bnf.fr/ark:/12148/btv1b531797063
btv1b53197273p,Carte des itinéraires de la Tunisie,1903,20th c.,high,Gallica,800000,small,catalogue,printed,unknown,military_survey,map,1,50.5,79.0,3990,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,1,1,7582,10696,81.1,high,344,standard,96.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53197273p
btv1b532508976,Carte routière de la Tunisie au 1er janvier 1904 / dressée par la Direction générale des Travaux publics,1904,20th c.,high,Gallica,500000,small,catalogue,printed,unknown,commercial,map,1,103.0,73.0,7519,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,1,1,9212,13018,119.9,high,321,standard,96.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532508976
btv1b531972761,Carte des itinéraires de la Tunisie,1906,20th c.,high,Gallica,800000,small,catalogue,printed,unknown,military_survey,map,1,50.5,79.0,3990,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,1,1,7606,10718,81.5,high,345,standard,96.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b531972761
btv1b53062063k,"Carte archéologique et topographique des ruines de Carthage dressée d'après les relevés de M. l'adjoint du génie Bordy / avec le concours de MM. le R. P. Delattre ; ,... le général Dolot ; ,... P. Gauckler,...",1907,20th c.,high,Gallica,5000,large,catalogue,printed,unknown,military_survey,map,3,87.0,39.0,3393,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,1,1,11336,14541,164.8,high,,unknown,96.7,1_analytic,https://gallica.bnf.fr/ark:/12148/btv1b53062063k
btv1b53121117c,Chemins de fer de l'Ouenza,1908,20th c.,high,Gallica,1000000,small,catalogue,printed,unknown,commercial,view,1,58.0,58.0,3364,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,1,1,7294,7912,57.7,high,346,standard,96.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53121117c
btv1b53258144w,"Main automobile routes of the British isles, central Europe, Algeria and Tunisia / by G. W. Bende ; and G. F. Freeborn",1912,20th c.,high,Gallica,250000,medium,catalogue,printed,unknown,commercial,map,1,87.0,104.0,9048,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,1,1,10987,13412,147.4,high,328,standard,96.7,1_analytic,https://gallica.bnf.fr/ark:/12148/btv1b53258144w
btv1b53121304c,"La Nouvelle France. Corps d'armée, chemins de fer, canaux et rivières, frontières. Cartographie / Ed. Blondel La Rougery",1939,20th c.,high,Gallica,1732000,very_small,catalogue,printed,unknown,commercial,other,1,57.0,67.0,3819,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,2,1,7162,10314,73.9,high,391,standard,96.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53121304c
btv1b53060313z,"Environs du Kef / dressé, héliogravé et publié par le service géographique de l'Armée",,19th c.,high,Gallica,50000,medium,catalogue,printed,colour,military_survey,map,1,43.0,72.0,3096,century,1,1,1,1,1,1,1,0,7,A,bnf,1,1,1,6088,9171,55.8,high,324,standard,95.8,1_analytic,https://gallica.bnf.fr/ark:/12148/btv1b53060313z
btv1b530886032,"Carte du Nord-Ouest de l'Afrique, comprenant l'empire de Maroc, l'Algérie et la régence de Tunis...",1844,19th c.,high,Gallica,4400000,very_small,catalogue,printed,colour,commercial,map,1,55.0,38.0,2090,exact,0,1,1,1,1,1,1,1,7,A,bnf,1,1,1,8136,7904,64.3,high,376,standard,95.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b530886032
btv1b53065122w,"Carte des possessions françaises en Afrique et d'une partie de la Régence de Tunis dréssée au Dépôt général de la guerre, sous la direction de M. le lieutenant général Pelet d'après les levés et les reconnaissances faits à Alger, Oran et Bone, ...",1853,19th c.,high,Gallica,1000000,small,catalogue,unknown,colour,military_survey,map,1,130.5,56.0,7308,exact,1,0,1,1,1,1,1,1,7,A,bnf,1,1,1,16104,7200,115.9,high,313,standard,95.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53065122w
btv1b53064402v,"Algérie. - Algérie, Tunisie 1/1.500.000 (Signé : M. Maumias, juillet 1910)",1910,20th c.,high,Gallica,1500000,very_small,catalogue,printed,colour,commercial,map,1,91.0,60.0,5460,exact,0,1,1,1,1,1,1,1,7,A,bnf,1,1,1,11779,7824,92.2,high,329,standard,95.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53064402v
btv1b84457375,"Société ""les Affréteurs réunis""... Services hebdomadaires directs et distincts de Rouen et Bordeaux-Bayonne sur l'Algérie et la Tunisie, et vice versa",1913,20th c.,high,Gallica,3000000,very_small,catalogue,printed,monochrome,commercial,map,1,48.0,36.0,1728,exact,0,1,1,1,1,1,1,1,7,A,bnf,1,1,1,8688,5855,50.9,high,460,high,95.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b84457375
btv1b53146701w,Carta dimostrativa della Cirenaica / Ministero delle Colonie,1914,20th c.,medium,Gallica,1000000,small,catalogue,printed,colour,commercial,map,1,50.0,66.0,3300,exact,0,1,1,1,1,1,1,1,7,A,bnf,1,1,1,8083,6209,50.2,high,311,standard,95.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53146701w
btv1b530647344,Nouvelle carte de la Tunisie,1920,20th c.,high,Gallica,900000,small,catalogue,printed,colour,commercial,map,1,57.0,76.0,4332,exact,0,1,1,1,1,1,1,1,7,A,bnf,1,1,1,8008,9595,76.8,high,321,standard,95.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b530647344
btv1b8458589d,Compagnie fermière des chemins de fer tunisiens,1925,20th c.,high,Gallica,1000000,small,catalogue,printed,colour,commercial,map,1,29.0,45.0,1305,exact,0,1,1,1,1,1,1,1,7,A,bnf,1,1,1,6322,8552,54.1,high,483,high,95.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8458589d
btv1b8458664x,"Carte des chemins de fer de l'Algérie, de la Tunisie et du Maroc",1926,20th c.,high,Gallica,3000000,very_small,catalogue,printed,colour,commercial,map,1,72.0,33.0,2376,exact,0,1,1,1,1,1,1,1,7,A,bnf,1,1,1,12198,6022,73.5,high,430,standard,95.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8458664x
btv1b53066570x,Manoeuvres d'Algérie-Tunisie. 1929,1929,20th c.,high,Gallica,50000,medium,catalogue,printed,colour,military_survey,map,1,84.0,65.0,5460,exact,0,1,1,1,1,1,1,1,7,A,bnf,1,1,1,11657,8727,101.7,high,352,standard,95.8,1_analytic,https://gallica.bnf.fr/ark:/12148/btv1b53066570x
btv1b53213307c,Habitation rurale des indigènes,1930,20th c.,high,Gallica,1500000,very_small,catalogue,printed,colour,commercial,map,1,102.0,47.0,4794,exact,0,1,1,1,1,1,1,1,7,A,bnf,1,1,1,11815,6352,75.0,high,294,low,95.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53213307c
btv1b53213324v,Les gisements miniers de l'Afrique du Nord. Tunisie,1950,20th c.,high,Gallica,500000,small,catalogue,printed,colour,commercial,map,1,105.0,73.0,7665,exact,0,1,1,1,1,1,1,1,7,A,bnf,1,1,1,9160,13093,119.9,high,317,standard,95.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53213324v
btv1b53081058p,"Algérie - Tunisie, carte du théâtre de la guerre / gravée par L. Sonnet",1881,19th c.,high,Gallica,1250000,very_small,catalogue,printed,colour,commercial,map,1,31.0,43.0,1333,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,1,1,5269,3947,20.8,medium,311,standard,95.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53081058p
btv1b53069923r,Carta speciale della Reggenza di Tunisi e delle regioni limitrofe costrutta e disegnata. .. da Guido Cora,1881,19th c.,high,Gallica,1500000,very_small,catalogue,printed,colour,commercial,map,1,42.8,52.0,2226,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,1,1,6248,7754,48.4,medium,379,standard,95.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53069923r
btv1b53081303h,Carte de l'Algérie et de la Tunisie / gravée par L. Sonnet,1881,19th c.,high,Gallica,2500000,very_small,catalogue,printed,colour,commercial,map,1,63.0,44.0,2772,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,1,1,7578,5249,39.8,medium,306,standard,95.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53081303h
btv1b530789010,Carte de la Tunisie et de l'Algérie orientale / dressée par Ed. Dumas-Vorzet,1881,19th c.,high,Gallica,500000,small,catalogue,printed,colour,commercial,map,1,50.0,64.0,3200,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,1,1,7590,5855,44.4,medium,301,standard,95.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b530789010
btv1b5969652w,"Carte de l'Afrique à l'échelle de 1:2 000 000. 02, Tunis : Afrique (région septentrionale) / [dressé et dessiné par... Régnauld de Lannoy de Bissy]",1894,,high,Gallica,2000000,very_small,catalogue,printed,colour,military_survey,map,1,52.0,62.0,3224,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,1,1,7464,6304,47.1,medium,306,standard,95.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b5969652w
btv1b530762364,"Tunisie (Proconsulaire et Byzacène), 1:1 000 000 / Gravé par R. Hausermann et A. Vilpou. [Département de Constantine, Numidie et Maurétanie sitifienne. Département d'Alger, département d'Oran, Maurétanie césarienne]",1912,20th c.,high,Gallica,1000000,small,catalogue,printed,colour,commercial,map,3,34.5,43.5,1501,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,3,1,4786,5829,27.9,medium,,unknown,95.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b530762364
btv1b53057592p,Carte des chemins de fer de l'Algérie et de la Tunisie,1914,20th c.,high,Gallica,3000000,very_small,catalogue,printed,monochrome,commercial,map,1,48.0,31.0,1488,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,1,1,6232,4368,27.2,medium,330,standard,95.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53057592p
btv1b53064546p,Carte des sites préhistoriques et protohistoriques de la Macédoine. Régions de Salonique et de Monastir (1re édition) / Dressée d'après les observations du Service archéologique de l'armée française,1918,20th c.,low,Gallica,400000,small,catalogue,printed,colour,civil_survey,map,1,67.0,43.0,2881,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,1,1,8597,5700,49.0,medium,326,standard,95.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53064546p
btv1b530578955,Carte Foldex de la Tunisie,1934,20th c.,high,Gallica,1000000,small,catalogue,printed,colour,commercial,map,1,37.8,49.0,1852,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,1,1,4800,6192,29.7,medium,321,standard,95.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b530578955
btv1b53179709f,Carte des itinéraires de la Tunisie / dressée au Service géographique de l'armée,1889,19th c.,high,Gallica,800000,small,catalogue,printed,colour,military_survey,map,1,,,,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,2,1,10576,7510,79.4,high,,unknown,93.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53179709f
btv1b531797080,Carte des itinéraires de la Tunisie / dressée au Service géographique de l'armée,1896,19th c.,high,Gallica,800000,small,catalogue,printed,colour,military_survey,map,1,,,,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,2,1,8408,7162,60.2,high,,unknown,93.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b531797080
btv1b10104083z,Monastir : The Balkans / War office,1915,20th c.,low,Gallica,250000,medium,catalogue,printed,colour,military_survey,other,1,,,,exact,1,1,1,1,1,1,1,1,8,A,bnf,1,1,1,7974,6373,50.8,high,,unknown,93.3,1_analytic,https://gallica.bnf.fr/ark:/12148/btv1b10104083z
btv1b84693936,"Carte du Nord-Ouest de l'Afrique comprenant l'empire de Maroc, l'Algérie et la régence de Tunis...",1844,19th c.,high,Gallica,4400000,very_small,catalogue,printed,unknown,commercial,map,1,56.0,38.0,2128,exact,0,1,1,1,1,1,1,1,7,A,bnf,1,1,1,11074,8610,95.3,high,502,high,92.5,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b84693936
btv1b53136271k,Théâtre de la guerre en Orient,1853,19th c.,high,Gallica,5750000,very_small,catalogue,printed,unknown,commercial,map,1,52.5,65.5,3439,exact,0,1,1,1,1,1,1,1,7,A,bnf,1,1,1,9210,7546,69.5,high,357,standard,92.5,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53136271k
btv1b53179705n,Carte de la régence de Tunis dressée au dépôt de la guerre... 1857,1878,19th c.,high,Gallica,400000,small,catalogue,printed,unknown,military_survey,map,1,98.0,55.0,5390,exact,0,1,1,1,1,1,1,1,7,A,bnf,1,1,1,11502,7538,86.7,high,298,low,92.5,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53179705n
btv1b8438999m,Carte de l'Algérie et de la Tunisie / éditée par l'Armée française ; et la Petite République française,,19th c.,high,Gallica,2500000,very_small,catalogue,printed,unknown,commercial,map,1,56.0,40.0,2240,decade,1,1,1,1,1,1,1,0,7,A,bnf,1,1,1,10463,7332,76.7,high,475,high,92.5,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8438999m
btv1b84390777,Carte du bassin des Chotts,1880,19th c.,high,Gallica,800000,small,catalogue,printed,unknown,commercial,map,1,46.0,27.0,1242,exact,0,1,1,1,1,1,1,1,7,A,bnf,1,1,1,8867,5817,51.6,high,490,high,92.5,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b84390777
btv1b53021004z,"Environs de Bizerte (Tunisie), 1880",1880,19th c.,high,Gallica,20000,large,catalogue,printed,unknown,commercial,map,1,71.0,48.0,3408,exact,0,1,1,1,1,1,1,1,7,A,bnf,1,1,1,7372,10279,75.8,high,368,standard,92.5,1_analytic,https://gallica.bnf.fr/ark:/12148/btv1b53021004z
btv1b53021186j,Carte de la Régence de Tunis,1881,19th c.,high,Gallica,500000,small,catalogue,printed,unknown,commercial,map,1,55.0,83.0,4565,exact,0,1,1,1,1,1,1,1,7,A,bnf,1,1,1,10882,7923,86.2,high,333,standard,92.5,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53021186j
btv1b8441166k,"Plan de Sfax, 1/2 000, levé et dessiné par le lieutenant d'artillerie soussigné. Sfax, le 25 septembre 1881 : H. Baquet",1881,19th c.,high,Gallica,2000,large,catalogue,printed,unknown,military_survey,map,1,46.0,54.0,2484,exact,0,1,1,1,1,1,1,1,7,A,bnf,1,1,1,8280,8924,73.9,high,420,standard,92.5,1_analytic,https://gallica.bnf.fr/ark:/12148/btv1b8441166k
btv1b530634783,Carte de la régence de Tunis dressée au dépôt de la guerre... 1857,1884,19th c.,high,Gallica,400000,small,catalogue,printed,unknown,military_survey,map,1,98.0,55.0,5390,exact,0,1,1,1,1,1,1,1,7,A,bnf,1,1,1,12032,7816,94.0,high,312,standard,92.5,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b530634783
