record_id,title,year,scale_denominator,georef_tier,layers,osm_rebuild_score,osm_rebuild,rebuildable_layers,blocked_layers,url
btv1b8490999s,"Carte des Etats barbaresques comprenant les Régences d'Alger, de Tunis, de Tripoli et de l'Empire de Maroc avec plans détaillés de la ville, des fortifications de la baie et des environs d'Alger pour servir aux opérations de l'Armée française en Afrique / d'après les meilleurs [sic] cartes et les renseignements de plusieurs consuls qui y ont résidés, dressée par Bourgeois, ...",1830,5050000,2_control_points,coastline | principal_towns | settlements | forts_ksour,0.49,partly,coastline | settlements,,https://gallica.bnf.fr/ark:/12148/btv1b8490999s
btv1b530352677,"Théâtre de la guerre en Afrique comprenant les régences d'Alger, de Tunis, Tripoli et de l'empire du Maroc : avec plans détaillés de la baie et des fortifications de la ville d'Alger et de ses environs... / dressé par Frémin géographe",1837,5358000,2_control_points,coastline | principal_towns | settlements | forts_ksour,0.49,partly,coastline | settlements,,https://gallica.bnf.fr/ark:/12148/btv1b530352677
btv1b530089581,"[Tunisie, avec les noms anciens] / [par Jean-Baptiste d'Anville]",1732,,2_control_points,settlements,0.48,partly,settlements,,https://gallica.bnf.fr/ark:/12148/btv1b530089581
btv1b85953575,"[Carte du 'Pays des Cabailes' et du 'Pays Salé'] / [de la main M. d'Anville, 17..]",1700,,2_control_points,settlements,0.48,partly,settlements,,https://gallica.bnf.fr/ark:/12148/btv1b85953575
btv1b8595367j,Carte de la situation de l'ancienne Carthage et de la baye de cette ville,1700,,2_control_points,settlements,0.48,partly,settlements,,https://gallica.bnf.fr/ark:/12148/btv1b8595367j
btv1b10678733g,Carte generale d'Allemagne divisée en ses cercles et subdivisée en ses principaux Etats / Dressée par Ordre de S. M. I. ; par J. G. Eisenschmidt Mathématicien et D[octeur] en Medecine a Strasbourg ; revue et augmentée par J. B. Homann geogr[aphe] de S. M. I.,1758,,2_control_points,settlements,0.48,partly,settlements,,https://gallica.bnf.fr/ark:/12148/btv1b10678733g
btv1b531467922,[Plans de ville de Libye],1914,,2_control_points,settlements,0.48,partly,settlements,,https://gallica.bnf.fr/ark:/12148/btv1b531467922
btv1b53146788b,[Plans de ville de Libye],1914,,2_control_points,settlements,0.48,partly,settlements,,https://gallica.bnf.fr/ark:/12148/btv1b53146788b
btv1b53146676n,[Plans de villes de la Libye],1914,,2_control_points,settlements,0.48,partly,settlements,,https://gallica.bnf.fr/ark:/12148/btv1b53146676n
btv1b53022873s,"Carte des itinéraires de la Tunisie, 1/800 000, 1885",1886,800000,1_direct,roads | railways | settlement_hierarchy | admin_limits | forts_ksour | telegraph,0.46,partly,roads | railways,telegraph,https://gallica.bnf.fr/ark:/12148/btv1b53022873s
btv1b53025093m,"Algérie et Tunisie, indiquant les distances kilométriques, les cables et les lignes de navigation / par Ch. Lacoste,...",1889,1000000,2_control_points,settlement_hierarchy | railways | roads | relief | chotts_sebkhas | water,0.44,partly,railways | roads | water,relief,https://gallica.bnf.fr/ark:/12148/btv1b53025093m
btv1b84390777,Carte du bassin des Chotts,1880,800000,2_control_points,settlement_hierarchy | railways | roads | relief | chotts_sebkhas | water,0.44,partly,railways | roads | water,relief,https://gallica.bnf.fr/ark:/12148/btv1b84390777
btv1b53021089h,"Carte hydrographique de la Basse-Egypte et d'une partie de l'isthme de Suez, gravée au Dépôt de la guerre en 1855 / d'après les travaux de M. Linant de Bellefonds, revue et complétée en 1882 pour les chemins de fer et le canal de Suez. 1/250 000. (Tirage d'août 1882.)",1882,250000,2_control_points,settlement_hierarchy | roads | railways | relief | hydrography | admin_limits | water,0.44,partly,roads | railways | water,relief,https://gallica.bnf.fr/ark:/12148/btv1b53021089h
btv1b53021229s,"Carte hydrographique de la Basse-Égypte et d'une partie de l'isthme de Suez, gravée au Dépôt de la guerre en 1855 / d'après les travaux de M. Linant de Bellefonds, revue et complétée en 1882 pour les chemins de fer et le canal de Suez. 1/250 000. (Tirage de juillet 1882.)",1882,250000,2_control_points,settlement_hierarchy | roads | railways | relief | hydrography | admin_limits | water,0.44,partly,roads | railways | water,relief,https://gallica.bnf.fr/ark:/12148/btv1b53021229s
btv1b53021220r,"Carte hydrographique de la Moyenne-Egypte, gravée au Dépôt de la guerre en 1854 / d'après les travaux de M. Linant de Bellefonds, revue et complétée en 1882 pour les chemins de fer",1882,250000,2_control_points,settlement_hierarchy | roads | railways | relief | hydrography | admin_limits | water,0.44,partly,roads | railways | water,relief,https://gallica.bnf.fr/ark:/12148/btv1b53021220r
btv1b84391676,Carte du bassin des chotts,1884,800000,2_control_points,settlement_hierarchy | railways | roads | relief | chotts_sebkhas | water,0.44,partly,railways | roads | water,relief,https://gallica.bnf.fr/ark:/12148/btv1b84391676
btv1b530578955,Carte Foldex de la Tunisie,1934,1000000,2_control_points,roads | railways | settlement_hierarchy | relief,0.43,partly,roads | railways,relief,https://gallica.bnf.fr/ark:/12148/btv1b530578955
oai:u-bordeaux-montaigne.fr:168459,"Atlas de géographie générale. Afrique N°23, Algérie et Tunisie : fascicule spécial de cinq feuilles / G. Niox ; Institut géographique",2013,2000000,2_control_points,settlement_hierarchy | railways | roads | relief | chotts_sebkhas,0.43,partly,railways | roads,relief,https://1886.u-bordeaux-montaigne.fr/s/1886/item/168459
btv1b53136235q,"Carte de la Régence de Tunis / par E. Pellissier, membre de la Commission scientifique d'Algérie ; gravé par les f[rè]res Avril",1853,800000,2_control_points,settlement_hierarchy | railways | roads | relief | chotts_sebkhas,0.43,partly,railways | roads,relief,https://gallica.bnf.fr/ark:/12148/btv1b53136235q
oai:u-bordeaux-montaigne.fr:168523,Algérie-Tunisie / dessiné par M. Maumias,2013,1500000,2_control_points,settlement_hierarchy | railways | roads | relief | chotts_sebkhas,0.43,partly,railways | roads,relief,https://1886.u-bordeaux-montaigne.fr/s/1886/item/168523
btv1b53119590h,"Carte de l'Algérie et de la Régence de Tunis / Publiée par J. Andriveau-Goujon ; D'après les documents du Dépôt de la Guerre, et du Dépôt de la Marine",1844,1720000,2_control_points,settlement_hierarchy | railways | roads | relief | chotts_sebkhas,0.43,partly,railways | roads,relief,https://gallica.bnf.fr/ark:/12148/btv1b53119590h
btv1b8458760m,Carte de la Tunisie et de l'Algérie orientale / dressée par Ed. Dumas-Vorzet,1881,1500000,2_control_points,settlement_hierarchy | railways | roads | relief | chotts_sebkhas,0.43,partly,railways | roads,relief,https://gallica.bnf.fr/ark:/12148/btv1b8458760m
btv1b530789010,Carte de la Tunisie et de l'Algérie orientale / dressée par Ed. Dumas-Vorzet,1881,500000,2_control_points,settlement_hierarchy | roads | railways | relief | hydrography | admin_limits,0.43,partly,roads | railways,relief,https://gallica.bnf.fr/ark:/12148/btv1b530789010
btv1b84389986,Carte du théâtre de la guerre en Tunïsie / dressée par Ch. Lasailly,1881,1200000,2_control_points,settlement_hierarchy | railways | roads | relief | chotts_sebkhas,0.43,partly,railways | roads,relief,https://gallica.bnf.fr/ark:/12148/btv1b84389986
btv1b530229930,Algérie. - Carte murale de l'Algérie et de la Tunisie,1885,1000000,2_control_points,settlement_hierarchy | railways | roads | relief | chotts_sebkhas,0.43,partly,railways | roads,relief,https://gallica.bnf.fr/ark:/12148/btv1b530229930
btv1b8440539r,Carte des chemins de fer de l'Algérie et de la Tunisie,1891,300000,2_control_points,settlement_hierarchy | roads | railways | relief | hydrography | admin_limits,0.43,partly,roads | railways,relief,https://gallica.bnf.fr/ark:/12148/btv1b8440539r
btv1b532508976,Carte routière de la Tunisie au 1er janvier 1904 / dressée par la Direction générale des Travaux publics,1904,500000,2_control_points,settlement_hierarchy | roads | railways | relief | hydrography | admin_limits,0.43,partly,roads | railways,relief,https://gallica.bnf.fr/ark:/12148/btv1b532508976
btv1b530605575,"Maroc, Algérie, Tunisie ; carte politique et physique... 1/270 000 / dressée d'après les documents les plus récents à l'échelle de 1 : 2 700 000 et dessinée par E. Nardin",1905,270000,2_control_points,settlement_hierarchy | roads | railways | relief | hydrography | admin_limits,0.43,partly,roads | railways,relief,https://gallica.bnf.fr/ark:/12148/btv1b530605575
btv1b53064402v,"Algérie. - Algérie, Tunisie 1/1.500.000 (Signé : M. Maumias, juillet 1910)",1910,1500000,2_control_points,settlement_hierarchy | railways | roads | relief | chotts_sebkhas,0.43,partly,railways | roads,relief,https://gallica.bnf.fr/ark:/12148/btv1b53064402v
btv1b532581549,Algérie-Tunisie / dressé par M. Maumias,1912,1500000,2_control_points,settlement_hierarchy | railways | roads | relief | chotts_sebkhas,0.43,partly,railways | roads,relief,https://gallica.bnf.fr/ark:/12148/btv1b532581549
btv1b53258144w,"Main automobile routes of the British isles, central Europe, Algeria and Tunisia / by G. W. Bende ; and G. F. Freeborn",1912,250000,2_control_points,settlement_hierarchy | roads | railways | relief | hydrography | admin_limits,0.43,partly,roads | railways,relief,https://gallica.bnf.fr/ark:/12148/btv1b53258144w
btv1b53066610t,Algérie-Tunisie / Dressé... sous la direction de M. De Flotte de Roquevaille,1930,1500000,2_control_points,settlement_hierarchy | railways | roads | relief | chotts_sebkhas,0.43,partly,railways | roads,relief,https://gallica.bnf.fr/ark:/12148/btv1b53066610t
btv1b531893169,"Esso, Tunisie",1948,800000,2_control_points,settlement_hierarchy | railways | roads | relief | chotts_sebkhas,0.43,partly,railways | roads,relief,https://gallica.bnf.fr/ark:/12148/btv1b531893169
btv1b53197102z,"Carte-guide ""Tourist"", Tunisie",1952,800000,2_control_points,settlement_hierarchy | railways | roads | relief | chotts_sebkhas,0.43,partly,railways | roads,relief,https://gallica.bnf.fr/ark:/12148/btv1b53197102z
btv1b530937785,"Carte des côtes de Barbarie, comprenant les états de Maroc, Fez, Alger, Tunis et Tripoli... ; enrichie des plans des principales places et ports / gravé par E. Collin...",1816,3000000,2_control_points,coastline | principal_towns | coastline_bathymetry | water,0.43,partly,coastline | water,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b530937785
btv1b525059495,"Carte comparée des Régences d'Alger et de Tunis / Dressée par le Chev. Lapie, 1er Géographe du Roi, ... ; Les noms anciens ont été revus par Mr le Chev. Hase, ... ; les noms arabes par Mr le Chev. Jaubert, ... ; Gravé par Flahaut ; écrit par Lallemant",1829,1600000,2_control_points,settlement_hierarchy | railways | roads | relief | chotts_sebkhas,0.43,partly,railways | roads,relief,https://gallica.bnf.fr/ark:/12148/btv1b525059495
btv1b531797029,Carte de la Régence de Tripoli et des principales routes commerciales de l'intérieur de l'Afrique / Prax et Renou ; Delamare (gr),1830,2000000,2_control_points,settlement_hierarchy | railways | roads | relief | chotts_sebkhas | economy,0.43,partly,railways | roads,relief,https://gallica.bnf.fr/ark:/12148/btv1b531797029
btv1b530875502,Carte de l'Algérie au sud de Guelma depuis le mont Auress jusqu'à la limite de Tunis dressée en totalité en 1838 au moyen de renseignements fournis par les indigènes / par le général Duvivier ; gravé et imprimé chez Gratia,1841,600000,2_control_points,settlement_hierarchy | railways | roads | relief | chotts_sebkhas,0.43,partly,railways | roads,relief,https://gallica.bnf.fr/ark:/12148/btv1b530875502
btv1b53087678v,Canevas géographique de la partie méridionale des régences d'Alger et de Tunis / dressé par E. Carette... ; gravé par L. Bouffard ; lith. Lemercier,1843,2000000,2_control_points,settlement_hierarchy | railways | roads | relief | chotts_sebkhas,0.43,partly,railways | roads,relief,https://gallica.bnf.fr/ark:/12148/btv1b53087678v
btv1b53081058p,"Algérie - Tunisie, carte du théâtre de la guerre / gravée par L. Sonnet",1881,1250000,2_control_points,settlement_hierarchy | railways | roads | relief | chotts_sebkhas,0.43,partly,railways | roads,relief,https://gallica.bnf.fr/ark:/12148/btv1b53081058p
btv1b53069923r,Carta speciale della Reggenza di Tunisi e delle regioni limitrofe costrutta e disegnata. .. da Guido Cora,1881,1500000,2_control_points,settlement_hierarchy | railways | roads | relief | chotts_sebkhas,0.43,partly,railways | roads,relief,https://gallica.bnf.fr/ark:/12148/btv1b53069923r
btv1b8438941d,Carte de l'Egypte. 1/1 950 000. Tirage de juillet 1882. (Publiée par le Dépôt de la guerre.),1882,1950000,2_control_points,settlement_hierarchy | railways | roads | relief | chotts_sebkhas,0.43,partly,railways | roads,relief,https://gallica.bnf.fr/ark:/12148/btv1b8438941d
btv1b55011113g,Carte du golfe de Carthage,1884,600000,2_control_points,settlement_hierarchy | railways | roads | relief | chotts_sebkhas,0.43,partly,railways | roads,relief,https://gallica.bnf.fr/ark:/12148/btv1b55011113g
btv1b8441279j,"Karte der Eisenbahn von Salonik nach Monastir, 1/300 000, entworfen u. gez. / C. Fr. v. d. Goltz",1895,300000,2_control_points,settlement_hierarchy | roads | railways | relief | hydrography | admin_limits,0.43,partly,roads | railways,relief,https://gallica.bnf.fr/ark:/12148/btv1b8441279j
oai:u-bordeaux-montaigne.fr:245855,"Carte des stations minérales, thermales et balnéaires de France et d'Algérie / dressée d'après les documents officiels par Mce. Beyne",1896,1700000,2_control_points,settlement_hierarchy | railways | roads | relief | chotts_sebkhas,0.43,partly,railways | roads,relief,https://1886.u-bordeaux-montaigne.fr/s/1886/item/245855
btv1b53121213z,Carte militaire de la France,1906,2000000,2_control_points,settlement_hierarchy | railways | roads | relief | chotts_sebkhas,0.43,partly,railways | roads,relief,https://gallica.bnf.fr/ark:/12148/btv1b53121213z
btv1b532581225,France. Nouvelle carte des chemins de fer,1912,1000000,2_control_points,settlement_hierarchy | railways | roads | relief | chotts_sebkhas,0.43,partly,railways | roads,relief,https://gallica.bnf.fr/ark:/12148/btv1b532581225
oai:u-bordeaux-montaigne.fr:219021,"Nouvelle carte de France, Belgique, Bords du Rhin, Suisse, etc...",1913,1250000,2_control_points,settlement_hierarchy | railways | roads | relief | chotts_sebkhas,0.43,partly,railways | roads,relief,https://1886.u-bordeaux-montaigne.fr/s/1886/item/219021
oai:u-bordeaux-montaigne.fr:219020,"Nouvelle carte de France, Belgique, Bords du Rhin, Suisse, etc...",1913,1250000,2_control_points,settlement_hierarchy | railways | roads | relief | chotts_sebkhas,0.43,partly,railways | roads,relief,https://1886.u-bordeaux-montaigne.fr/s/1886/item/219020
btv1b53146787w,[Tripolitania settentrionale],1914,800000,2_control_points,settlement_hierarchy | railways | roads | relief | chotts_sebkhas,0.43,partly,railways | roads,relief,https://gallica.bnf.fr/ark:/12148/btv1b53146787w
btv1b53146701w,Carta dimostrativa della Cirenaica / Ministero delle Colonie,1914,1000000,2_control_points,settlement_hierarchy | railways | roads | relief | chotts_sebkhas,0.43,partly,railways | roads,relief,https://gallica.bnf.fr/ark:/12148/btv1b53146701w
